floor,floors_count,price,rooms_count,total_meters,year_of_construction
9,9,5940000,2.0,44.0,2007
1,17,5900000,2.0,57.4,2007
1,5,5950000,2.0,42.8,2007
5,10,5999000,2.0,54.0,1994
4,6,5950000,2.0,65.3,2007
9,9,5999000,2.0,43.4,2007
4,5,5900000,2.0,46.0,2007
3,25,5950000,2.0,47.5,2021
3,13,5950000,2.0,51.83,2021
10,10,5990000,2.0,51.0,1995
1,10,5990000,2.0,61.0,2008
10,17,5900000,2.0,50.5,2023
8,9,6000000,2.0,49.5,1965
2,5,6000000,2.0,41.1,2007
5,5,6000000,2.0,41.2,1961
9,17,6000000,2.0,59.1,2011
8,9,6000000,2.0,53.9,1991
5,5,6000000,2.0,43.5,1968
7,10,6000000,2.0,50.2,2010
2,5,6000000,2.0,44.1,1965
1,9,6000000,2.0,46.5,1980
9,10,6000000,2.0,53.3,2019
5,10,6000000,2.0,54.0,2007
8,9,6000000,2.0,45.0,1979
6,11,6000000,2.0,56.3,2012
20,21,6000000,2.0,46.9,2025
6,9,6000000,2.0,44.0,2007
15,17,6000000,2.0,63.4,2024
2,3,6000000,2.0,55.4,2007
1,9,6000000,2.0,46.3,2007
2,9,6000000,2.0,42.4,2007
1,17,6000000,2.0,55.3,2011
4,5,6049000,2.0,42.3,1963
8,9,6000000,2.0,51.1,1987
7,10,6000000,2.0,63.8,2008
5,5,6090000,2.0,43.0,1967
9,9,6080000,2.0,44.5,2016
4,5,6050000,2.0,44.6,2007
9,10,6100000,2.0,58.0,2012
3,5,6100000,2.0,51.2,2007
5,5,6140000,2.0,42.9,1963
3,5,6100000,2.0,60.2,1945
5,5,6100000,2.0,43.0,2007
4,10,6100000,2.0,50.0,1998
4,9,6100000,2.0,42.6,2007
1,9,6100000,2.0,47.0,1984
3,5,6140000,2.0,46.8,1964
1,10,6100000,2.0,42.7,2007
10,10,6100000,2.0,52.5,2012
5,5,6150000,2.0,61.0,2007
14,17,6180000,2.0,43.0,2020
3,5,6150000,2.0,53.1,1982
1,9,6150000,2.0,44.1,1980
3,5,6190000,2.0,57.7,2007
3,4,6190000,2.0,55.4,2007
4,5,6200000,2.0,45.3,2007
5,13,6200000,2.0,46.9,2018
2,5,6200000,2.0,54.6,2007
2,25,6200000,2.0,40.2,2007
4,10,6200000,2.0,52.3,2019
8,19,6261950,2.0,75.75,2007
10,10,6200000,2.0,58.2,2007
2,6,6200000,2.0,57.8,2015
4,5,6250000,2.0,57.0,2007
8,17,6260000,2.0,53.9,2016
18,21,6200000,2.0,46.0,2025
5,5,6250000,2.0,40.4,1934
6,10,6200000,2.0,75.6,2009
2,9,6249000,2.0,45.1,1975
6,17,6200000,2.0,57.4,2007
1,3,6299000,2.0,54.0,2020
7,13,6200000,2.0,58.2,2017
7,25,6250000,2.0,38.5,2023
17,17,6200000,2.0,59.5,2017
21,21,6290000,2.0,47.4,2007
1,5,6300000,2.0,55.7,1956
5,5,6300000,2.0,44.0,2007
10,19,6300000,2.0,59.0,2017
2,5,6300000,2.0,45.7,1964
2,10,6300000,2.0,47.0,2007
8,9,6300000,2.0,43.1,1981
3,10,6300000,2.0,58.0,2014
7,10,6325000,2.0,43.7,1988
5,17,6300000,2.0,56.0,2025
5,10,6300000,2.0,57.6,2011
5,5,6300000,2.0,50.0,1957
9,17,6300000,2.0,42.5,2024
8,19,6300000,2.0,43.3,2023
1,5,6300000,2.0,51.4,1935
4,18,6300000,2.0,58.0,2007
1,4,6350000,2.0,45.7,2007
4,16,6450000,2.0,41.3,2019
1,16,6490000,2.0,42.0,2009
8,9,6450000,2.0,56.1,2016
1,10,6400000,2.0,57.4,2014
4,5,6470000,2.0,53.0,2000
5,5,6400000,2.0,53.9,1956
1,17,6449000,2.0,44.2,2023
1,12,6450000,2.0,51.0,2023
8,9,6450000,2.0,42.5,1980
10,11,6470000,2.0,53.0,2012
1,9,6400000,2.0,49.0,1992
5,27,6400000,2.0,56.7,2010
13,20,6500000,2.0,49.9,2021
3,9,6500000,2.0,42.6,1979
2,26,6500000,2.0,40.3,2018
3,18,6500000,2.0,55.4,2007
3,5,6500000,2.0,46.3,1952
1,9,6500000,2.0,52.0,2007
2,26,6500000,2.0,47.2,2007
6,10,6500000,2.0,57.2,2010
8,10,6500000,2.0,75.5,2010
6,26,6500000,2.0,46.0,2026
9,10,6500000,2.0,52.3,1992
8,10,6500000,2.0,43.3,1988
3,3,6500000,2.0,57.0,1950
5,17,6500000,2.0,57.0,2025
4,10,6500000,2.0,53.2,2004
1,18,6500000,2.0,85.9,2020
15,19,6500000,2.0,36.5,2018
8,10,6500000,2.0,43.9,1970
8,12,6500000,2.0,50.6,1981
12,17,6500000,2.0,48.5,2023
3,10,6500000,2.0,76.0,2016
2,5,6509000,2.0,58.0,2014
4,5,6500000,2.0,44.0,1971
4,9,6500000,2.0,60.0,2007
9,18,6500000,2.0,55.0,2022
13,15,6500000,2.0,58.5,2007
6,24,6500000,2.0,59.8,2023
2,5,6500000,2.0,43.5,2007
5,5,6500000,2.0,45.0,1983
10,18,6500000,2.0,50.4,2007
3,10,6500000,2.0,48.9,2019
3,12,6500000,2.0,43.5,2007
3,3,6500000,2.0,69.2,2009
4,12,6500000,2.0,50.2,2019
1,5,6550000,2.0,55.3,1960
12,17,6560000,2.0,55.1,2010
5,14,6550000,2.0,50.0,2020
10,10,6590000,2.0,49.0,2007
7,10,6586000,2.0,56.5,2008
8,9,6580000,2.0,59.1,1977
2,6,6560000,2.0,56.4,1959
1,3,6600000,2.0,42.9,1959
7,9,6600000,2.0,43.2,1981
4,10,6600000,2.0,49.0,2007
3,3,6600000,2.0,54.0,2007
9,9,6600000,2.0,35.2,1971
5,20,6649999,2.0,50.4,2022
16,16,6600000,2.0,63.9,2011
5,18,6600000,2.0,50.2,2021
9,13,6600000,2.0,54.1,2020
4,9,6700000,2.0,54.9,2021
5,5,6700000,2.0,55.4,1949
3,11,6700000,2.0,60.0,2017
6,9,6700000,2.0,42.4,1979
9,24,6700000,2.0,45.2,2025
3,10,6700000,2.0,56.3,2007
12,16,6699000,2.0,38.7,2019
2,4,6700000,2.0,58.6,1952
7,10,6700000,2.0,56.4,2007
4,8,6690000,2.0,36.6,2025
5,5,6700000,2.0,46.0,2007
5,5,6700000,2.0,49.0,1955
3,12,6700000,2.0,52.5,1994
18,19,6700000,2.0,71.5,2015
6,9,6700000,2.0,42.4,2007
24,25,6700000,2.0,44.0,2007
2,9,6700000,2.0,46.0,1986
7,10,6700000,2.0,76.0,2009
13,17,6690000,2.0,74.65,2024
4,5,6700000,2.0,44.5,1968
4,17,6680000,2.0,51.4,2023
3,5,6700000,2.0,43.0,1965
2,8,6700000,2.0,55.9,2025
7,9,6750000,2.0,34.3,2007
24,27,6750000,2.0,63.8,2016
11,26,6750000,2.0,57.3,2015
12,16,6750000,2.0,43.2,2007
4,9,6800000,2.0,41.2,1971
2,5,6800000,2.0,45.1,1962
3,10,6800000,2.0,55.2,1991
11,17,6890000,2.0,45.0,2020
11,25,6800000,2.0,63.5,2022
1,5,6870000,2.0,45.0,1962
8,11,6850000,2.0,53.1,2014
2,4,6800000,2.0,42.5,2007
10,11,6850000,2.0,58.0,2012
8,10,6800000,2.0,63.7,2024
4,9,6800000,2.0,45.0,1981
9,9,6800000,2.0,45.3,1972
2,27,6800000,2.0,62.8,2010
5,5,6800000,2.0,58.4,1957
1,4,6850000,2.0,44.3,1962
9,10,6800000,2.0,53.0,2005
7,26,6800000,2.0,46.5,2025
10,18,6800000,2.0,58.61,2024
1,10,6800000,2.0,55.0,2012
6,17,6849000,2.0,65.7,2007
5,10,6800000,2.0,52.0,2007
2,17,6800000,2.0,56.7,2010
9,10,6800000,2.0,63.5,2008
9,10,6900000,2.0,44.0,1988
3,6,6900000,2.0,40.6,1968
9,10,6900000,2.0,53.2,1988
15,16,6900000,2.0,62.6,2014
7,9,6900000,2.0,45.0,1975
6,9,6900000,2.0,42.7,1981
3,9,6900000,2.0,55.0,1981
6,9,6900000,2.0,51.7,1991
2,5,6900000,2.0,77.2,2007
3,10,6990000,2.0,44.8,2007
8,9,6980000,2.0,43.5,1970
4,9,6999000,2.0,47.0,2007
1,10,6999999,2.0,51.0,2015
1,3,6990000,2.0,56.0,2012
8,10,6950000,2.0,54.3,2005
2,5,6999000,2.0,43.0,1963
20,22,6990000,2.0,57.0,2023
4,10,7000000,2.0,63.7,2019
24,25,7050000,2.0,44.3,2024
10,10,7000000,2.0,60.7,2021
8,9,7000000,2.0,49.0,1979
8,14,7000000,2.0,51.2,2013
10,10,7000000,2.0,44.7,1991
4,10,7000000,2.0,46.1,2019
2,25,7050000,2.0,43.8,2021
9,9,7000000,2.0,46.0,1983
9,10,7000000,2.0,51.5,1995
2,17,7000000,2.0,73.9,2015
2,5,7000000,2.0,55.9,1959
8,12,7000000,2.0,57.4,2020
13,21,7060100,2.0,87.35,2022
2,17,7000000,2.0,59.0,2024
4,6,7000000,2.0,58.0,1955
8,9,7000000,2.0,47.7,1975
8,17,7000000,2.0,55.6,2009
16,27,7000000,2.0,63.0,2007
17,18,7000000,2.0,68.9,2022
5,10,7000000,2.0,53.2,2014
13,13,7100000,2.0,60.4,2027
2,10,7120000,2.0,43.8,2015
11,13,7100000,2.0,51.9,2007
15,17,7100000,2.0,62.9,2023
1,4,7149000,2.0,45.9,1964
4,9,7100000,2.0,59.6,2001
7,17,7200000,2.0,65.3,2014
9,16,7200000,2.0,65.1,2023
4,17,7150000,2.0,70.4,2007
5,5,7200000,2.0,43.6,2007
2,6,7200000,2.0,51.5,2007
2,5,7200000,2.0,69.2,1943
8,9,7200000,2.0,52.0,1982
11,25,7150000,2.0,41.57,2026
14,18,7200000,2.0,56.7,2019
1,10,7220000,2.0,53.2,1991
3,10,7150000,2.0,66.0,2009
4,5,7200000,2.0,42.3,1960
9,10,7200000,2.0,63.0,2023
7,12,7200000,2.0,56.3,2012
1,4,7200000,2.0,58.3,2014
11,26,7200000,2.0,47.08,2007
13,17,7200000,2.0,54.0,2007
8,17,7200000,2.0,61.35,2007
7,8,7200000,2.0,51.4,2025
4,9,7190000,2.0,43.1,1971
7,9,7250000,2.0,53.0,1981
14,25,7290000,2.0,44.7,2007
26,27,7250000,2.0,40.2,2019
3,4,7300000,2.0,68.8,2014
5,9,7300000,2.0,58.6,1978
3,5,7300000,2.0,60.0,1958
15,17,7300000,2.0,58.0,2007
3,17,7300000,2.0,36.6,2023
2,6,7300000,2.0,48.0,2007
4,9,7300000,2.0,58.0,2007
1,10,7300000,2.0,74.0,2010
3,9,7350000,2.0,42.0,1969
13,22,7400000,2.0,38.6,2019
16,17,7400000,2.0,65.0,2020
16,25,7350000,2.0,60.2,2024
19,19,7350000,2.0,59.3,2007
4,24,7350000,2.0,69.3,2014
5,15,7395000,2.0,54.4,2025
4,17,7400000,2.0,65.0,2007
7,25,7350000,2.0,62.92,2024
3,6,7400000,2.0,72.0,2016
17,17,7400000,2.0,36.3,2009
13,14,7350000,2.0,74.3,2025
16,16,7480000,2.0,66.8,2007
8,10,7499999,2.0,67.7,2009
7,18,7490000,2.0,53.5,2014
5,10,7450000,2.0,53.3,2010
2,4,7500000,2.0,44.0,2007
8,18,7500000,2.0,51.7,2018
6,17,7500000,2.0,66.4,2007
2,11,7500000,2.0,60.0,2006
7,11,7590000,2.0,53.4,2002
1,13,7500000,2.0,53.4,2020
1,16,7500000,2.0,48.0,2013
7,19,7500000,2.0,65.0,2013
17,25,7500000,2.0,45.7,2024
9,9,7550000,2.0,42.2,1981
14,25,7500000,2.0,61.1,2024
7,14,7520000,2.0,67.3,2019
7,17,7500000,2.0,47.1,2010
4,9,7500000,2.0,48.0,1969
9,26,7550000,2.0,50.5,2021
1,2,7500000,2.0,53.5,2007
7,10,7500000,2.0,53.0,2011
7,10,7500000,2.0,50.0,1995
4,5,7500000,2.0,44.0,1967
9,11,7500000,2.0,55.8,2012
1,10,7500000,2.0,51.0,1990
13,17,7500000,2.0,46.0,2022
4,5,7500000,2.0,42.0,1964
6,27,7500000,2.0,59.9,2024
7,9,7600000,2.0,45.5,1970
15,18,7624110,2.0,56.7,2025
6,8,7600000,2.0,35.4,2026
5,9,7600000,2.0,43.2,1972
9,17,7635000,2.0,65.75,2007
3,17,7700000,2.0,60.2,2021
8,10,7700000,2.0,70.0,2007
9,10,7700000,2.0,56.2,2011
9,9,7700000,2.0,46.7,1987
2,24,7700000,2.0,49.0,2007
7,13,7700000,2.0,60.8,2025
6,8,7700000,2.0,70.5,2016
5,11,7700000,2.0,63.0,2010
4,11,7700000,2.0,60.0,1999
9,25,7800000,2.0,71.08,2022
2,6,7800000,2.0,71.7,1945
8,17,7800000,2.0,55.0,2017
5,9,7800000,2.0,52.7,2015
5,10,7790000,2.0,53.1,1998
15,18,7750000,2.0,71.7,2016
4,5,7800000,2.0,55.4,2005
12,25,7750000,2.0,47.0,2025
10,29,7800000,2.0,76.0,2016
9,20,7750000,2.0,49.7,2025
8,10,7799999,2.0,50.3,1991
16,24,7800000,2.0,45.5,2007
9,10,7750000,2.0,56.4,2007
1,10,7830000,2.0,70.3,2007
2,12,7800000,2.0,54.0,2007
14,18,7800000,2.0,56.9,2015
15,18,7850000,2.0,36.8,2023
9,9,7850000,2.0,43.3,1966
4,18,7870000,2.0,56.1,2022
3,23,7900000,2.0,57.3,2024
4,4,7900000,2.0,46.0,1964
1,10,7900000,2.0,70.1,2010
10,10,7900000,2.0,50.0,2012
6,11,7999000,2.0,62.6,1999
3,10,7900000,2.0,52.9,2001
11,18,7900000,2.0,42.0,2009
14,18,7950000,2.0,51.9,2018
8,18,7900000,2.0,57.2,2019
11,17,7950000,2.0,44.1,2023
15,18,7900000,2.0,57.0,2016
5,27,7900000,2.0,67.5,2024
2,15,7900000,2.0,60.0,2015
2,10,8000000,2.0,69.4,2005
11,14,8000000,2.0,73.3,2007
1,4,8000000,2.0,44.0,1960
7,25,8000000,2.0,43.4,2021
1,10,8000000,2.0,50.2,1986
2,10,8000000,2.0,45.6,1983
7,9,8000000,2.0,62.4,2014
4,17,8000000,2.0,52.5,2020
19,25,8000000,2.0,39.2,2016
10,12,8000000,2.0,48.0,1983
3,14,8000000,2.0,56.0,2020
9,18,8000000,2.0,66.5,2009
5,19,8000000,2.0,49.0,2007
2,6,8100000,2.0,81.1,2012
16,27,8120000,2.0,68.0,2007
6,25,8100000,2.0,36.6,2019
19,25,8100000,2.0,61.5,2007
2,18,8119700,2.0,57.0,2007
6,15,8100000,2.0,64.7,2013
3,10,8100000,2.0,57.6,2009
3,17,8100000,2.0,57.1,2023
14,19,8100000,2.0,50.6,2023
4,5,8088000,2.0,52.0,2000
13,19,8200000,2.0,56.5,2018
2,17,8200000,2.0,50.0,2010
5,28,8200000,2.0,36.29,2026
8,25,8162000,2.0,42.29,2026
1,17,8200000,2.0,61.5,2009
5,16,8200000,2.0,53.4,2023
6,20,8180000,2.0,43.7,2019
12,25,8200000,2.0,56.3,2022
2,9,8200000,2.0,39.2,1984
3,12,8200000,2.0,53.2,2023
14,18,8200000,2.0,67.7,2024
2,16,8250000,2.0,60.0,2007
3,13,8250000,2.0,57.2,2018
11,26,8297000,2.0,70.8,2021
23,25,8250000,2.0,43.0,2025
7,8,8250000,2.0,42.4,2024
2,9,8300000,2.0,53.3,2007
2,9,8300000,2.0,66.0,2007
7,9,8300000,2.0,50.4,1984
3,24,8300000,2.0,63.1,2015
5,5,8300000,2.0,41.8,1963
5,12,8300000,2.0,51.5,2007
2,19,8300000,2.0,65.3,2014
13,17,8350000,2.0,60.5,2020
12,16,8300000,2.0,56.4,2007
6,17,8300000,2.0,52.3,2017
27,28,8300000,2.0,69.0,2016
8,11,8300000,2.0,57.4,2004
23,25,8300000,2.0,61.3,2023
10,14,8300000,1.0,88.0,2007
9,18,8300000,2.0,58.0,2021
11,11,8400000,2.0,66.6,2023
17,25,8400000,2.0,46.1,2024
11,17,8400000,2.0,60.0,2010
4,5,8450000,2.0,52.0,2007
11,25,8499000,2.0,71.0,2022
24,29,8498000,2.0,58.5,2024
5,15,8500000,2.0,65.0,2023
9,15,8500000,2.0,67.5,2016
8,17,8500000,2.0,60.9,2021
2,9,8500000,2.0,47.1,1973
4,24,8500000,2.0,77.4,2022
14,17,8500000,2.0,39.6,2022
8,14,8500000,2.0,72.0,2004
10,18,8500000,2.0,56.7,2018
1,10,8500000,2.0,54.0,2014
14,14,8500000,2.0,67.5,2015
3,8,8500000,2.0,72.09,2016
5,15,8500000,2.0,67.6,2016
2,5,8500000,2.0,44.7,1964
6,30,8500000,2.0,49.2,2007
7,15,8550000,2.0,63.0,2024
2,10,8600000,2.0,52.1,1986
12,21,8550000,2.0,59.9,2007
13,16,8550000,2.0,60.9,2007
2,12,8600000,2.0,62.8,2016
18,24,8600000,2.0,69.1,2015
12,19,8650000,2.0,65.1,2014
5,14,8700000,2.0,68.2,2024
5,5,8700000,2.0,55.0,1953
8,12,8700000,2.0,65.8,2014
3,10,8699000,2.0,49.4,2021
5,10,8700000,2.0,54.0,1986
4,18,8700000,2.0,57.8,2007
14,17,8700000,2.0,62.7,2011
12,17,8765999,2.0,51.0,2024
24,25,8799000,2.0,45.0,2021
11,17,8750000,2.0,67.0,2021
4,6,8750000,2.0,56.0,2011
5,5,8800000,2.0,54.4,2007
10,18,8800000,2.0,67.1,2024
10,21,8800000,2.0,51.0,2022
9,10,8800000,2.0,53.1,1986
19,19,8800000,2.0,43.5,2013
6,10,8800000,2.0,62.0,2015
8,10,8800000,2.0,67.8,1998
5,10,8800000,2.0,53.9,2021
8,29,8900000,2.0,64.5,2015
21,25,8999000,2.0,40.0,2024
14,25,8900000,2.0,59.4,2011
10,17,8900000,2.0,58.0,2021
13,25,8900000,2.0,56.7,2017
3,4,8980000,2.0,52.0,1956
9,17,8990000,2.0,39.1,2024
2,25,8990000,2.0,53.55,2026
15,22,8900000,2.0,56.8,2024
5,17,8900000,2.0,63.1,2007
11,19,8999000,2.0,46.0,2024
8,20,8900000,2.0,48.0,2020
2,9,9000000,2.0,54.3,2007
3,5,9000000,2.0,64.0,1939
1,11,9000000,2.0,52.5,2014
6,25,9000000,2.0,53.0,2025
16,18,9000000,2.0,51.7,2026
1,10,9000000,2.0,43.8,1987
20,25,9000000,2.0,47.9,2025
12,25,9000000,2.0,46.8,2025
5,11,9000000,2.0,76.6,2002
8,10,9000000,2.0,79.7,2012
3,9,9000000,2.0,53.3,2000
16,18,9000000,2.0,64.8,2013
15,19,9000000,2.0,62.4,2023
15,24,9000000,2.0,72.9,2021
25,27,9000000,2.0,64.0,2016
2,17,9100000,2.0,51.0,2007
16,24,9100000,2.0,55.0,2022
20,23,9100000,2.0,58.0,2025
4,17,9100000,2.0,54.0,2007
18,26,9100000,2.0,51.0,2021
8,15,9200000,2.0,41.1,2022
8,9,9200000,2.0,52.2,2014
21,26,9200000,2.0,47.08,2025
5,22,9200000,2.0,54.5,2020
6,19,9200000,2.0,60.0,2014
4,29,9200000,2.0,59.5,2024
8,11,9200000,2.0,53.0,1987
7,17,9200000,2.0,52.8,2018
1,16,9200000,2.0,65.8,2007
11,17,9200000,2.0,59.0,2022
2,27,9200000,2.0,37.0,2019
8,25,9200000,2.0,50.4,2024
3,17,9290000,2.0,44.0,2007
18,25,9315000,2.0,61.2,2026
3,5,9300000,2.0,56.0,1953
3,10,9300000,2.0,50.8,2009
7,9,9300000,2.0,45.7,2007
6,25,9250000,2.0,46.0,2007
3,19,9400000,2.0,55.2,2016
13,25,9400000,2.0,65.2,2025
11,18,9350000,2.0,58.0,2026
17,17,9400000,2.0,47.0,2022
6,26,9500000,2.0,63.0,2019
13,17,9500000,2.0,63.0,2007
4,5,9500000,2.0,57.0,2007
10,10,9450000,2.0,56.5,2006
8,18,9500000,2.0,69.2,2008
17,27,9500000,2.0,54.0,2022
10,15,9500000,2.0,44.6,2021
3,9,9500000,2.0,48.4,1982
15,16,9500000,2.0,51.0,2007
12,25,9500000,2.0,38.8,2024
15,16,9500000,2.0,67.0,2008
19,20,9450000,2.0,44.0,2017
13,16,9500000,2.0,55.5,2013
10,22,9500000,2.0,67.6,2007
17,17,9500000,2.0,55.6,2023
2,10,9500000,2.0,72.0,2002
9,17,9500000,2.0,60.1,2007
5,5,9500000,2.0,52.6,1959
12,23,9600000,2.0,45.9,2007
6,17,9550000,2.0,56.0,2007
4,25,9600000,2.0,63.0,2007
10,16,9630000,2.0,43.6,2024
5,13,9600000,2.0,53.0,2015
5,15,9600000,2.0,45.7,2019
17,24,9700000,2.0,59.1,2011
2,17,9700000,2.0,53.0,2022
12,23,9700000,2.0,56.8,2018
21,25,9650000,2.0,62.6,2022
9,10,9700000,2.0,52.0,2007
19,26,9700000,2.0,45.0,2021
8,10,9800000,2.0,56.0,2014
3,24,9800000,2.0,62.3,2021
3,17,9800000,2.0,53.5,2024
8,30,9800000,2.0,55.0,2025
4,17,9770000,2.0,43.8,2022
13,16,9800000,2.0,67.0,2010
15,25,9750000,2.0,61.0,2021
3,5,9900000,2.0,59.6,1955
2,8,9900000,2.0,46.0,2007
6,9,9850000,2.0,75.0,2008
3,16,9900000,2.0,70.7,2020
12,14,9900000,2.0,56.2,2013
11,30,9900000,2.0,53.35,2026
7,10,9900000,2.0,56.7,2024
3,17,9900000,2.0,67.5,2007
9,19,9900000,2.0,64.4,2019
11,16,10000000,2.0,82.34,2024
4,10,10000000,2.0,98.7,2011
9,21,9800000,2.0,52.4,2011
8,17,10480000,2.0,64.0,2013
19,27,8990000,2.0,53.9,2017
3,11,8500000,2.0,50.6,2003
6,9,10600000,2.0,54.3,2007
1,5,3750000,2.0,40.8,1964
3,4,3999000,2.0,63.0,1958
2,5,6300000,2.0,44.0,1965
2,2,2350000,2.0,42.0,1950
3,5,5790000,2.0,54.0,2007
1,1,2850000,2.0,46.1,2007
5,10,6660000,2.0,65.2,2009
12,24,15900000,2.0,60.3,2018
6,14,12720000,3.0,71.42,2028
2,5,4300000,3.0,62.0,1968
7,9,7100000,3.0,63.2,1976
3,9,9870000,3.0,81.8,2028
4,5,5300000,3.0,58.1,1967
3,9,5000000,3.0,62.1,1974
22,28,13333026,3.0,76.1,2026
10,10,6800000,3.0,68.0,1992
4,10,5650000,3.0,87.39,2018
5,23,9821565,3.0,58.5,2027
18,20,7770000,3.0,46.5,2024
1,9,4100000,3.0,60.7,1982
4,9,18560000,3.0,112.93,2028
15,21,9600000,3.0,99.41,2025
23,26,24990000,3.0,107.1,2015
8,9,13530000,3.0,100.04,2026
18,24,12400000,3.0,55.0,2023
4,5,5700000,3.0,59.9,1975
9,23,13470443,3.0,83.3,2027
2,21,13700000,3.0,85.5,2007
2,10,2800000,3.0,59.0,2027
1,14,16460000,3.0,94.53,2026
22,27,13999000,3.0,55.1,2021
5,18,10850000,3.0,74.2,2010
2,22,13573300,3.0,68.9,2028
4,25,17450000,3.0,107.0,2017
3,4,5700000,3.0,109.0,2007
10,14,13403000,3.0,60.99,2026
1,9,5200000,3.0,60.8,1979
14,22,16693400,3.0,87.4,2028
7,9,4800000,3.0,60.0,1976
8,14,13770000,3.0,78.5,2028
1,1,3100000,3.0,67.5,1958
9,9,12400000,3.0,104.8,2028
3,5,4990000,3.0,55.9,2007
2,9,5000000,3.0,60.0,1974
2,14,11203000,3.0,54.4,2026
1,5,9780000,3.0,71.0,1958
4,5,5000000,3.0,59.0,1980
2,9,25440000,3.0,113.64,2028
2,9,7000000,3.0,60.1,1970
1,5,5000000,3.0,54.0,1960
21,23,14793975,3.0,90.9,2027
3,11,9900000,3.0,93.5,2007
5,5,6000000,3.0,57.8,1968
7,20,14700000,3.0,68.4,2026
4,9,17800000,3.0,81.0,2018
3,5,4250000,3.0,55.0,2007
1,30,14603000,3.0,66.66,2026
3,9,5999000,3.0,60.8,1988
2,9,4990000,3.0,60.1,1974
18,23,11888625,3.0,73.5,2027
24,25,18000000,3.0,83.6,2014
1,5,4550000,3.0,56.4,2007
10,20,16200000,3.0,74.6,2026
1,5,5500000,3.0,58.0,1963
5,5,4600000,3.0,57.5,1967
4,28,13253451,3.0,74.9,2026
1,5,5650000,3.0,54.5,1964
1,5,5290000,3.0,42.8,1965
10,23,10112025,3.0,59.5,2027
10,10,5800000,3.0,59.02,2007
6,6,5600000,3.0,55.0,2007
3,9,16376471,3.0,74.7,2027
5,5,6450000,3.0,57.0,1962
1,9,5850000,3.0,62.1,2007
1,30,13303000,3.0,59.91,2026
5,9,6400000,3.0,60.7,1973
5,5,5900000,3.0,60.8,2007
20,23,14469000,3.0,79.5,2027
2,5,6999999,3.0,58.7,2007
20,24,5999999,3.0,59.5,2024
14,29,12529412,3.0,51.47,2026
4,5,7000000,3.0,57.8,1971
3,5,6100000,3.0,55.4,1949
19,24,14800000,3.0,76.4,2028
4,10,7250000,3.0,64.8,1985
5,10,6300000,3.0,61.9,2007
3,9,10720000,3.0,90.2,2028
2,6,7350000,3.0,83.5,2024
13,18,6300000,3.0,71.3,2016
28,30,17423529,3.0,83.93,2027
2,5,7700000,3.0,55.5,1960
3,5,6500000,3.0,57.9,2007
22,23,8500000,3.0,58.4,2025
5,10,7650000,3.0,58.0,2007
7,10,6649000,3.0,66.1,2009
7,19,15900000,3.0,67.9,2024
12,24,8200000,3.0,51.0,2007
1,5,6800000,3.0,75.9,2007
26,30,18047059,3.0,87.45,2027
4,5,8500000,3.0,71.0,2007
4,9,7050000,3.0,63.7,1989
18,29,11682353,3.0,49.31,2026
4,4,9000000,3.0,70.5,2009
19,24,13600000,3.0,70.2,2028
5,10,9300000,3.0,94.2,2007
3,3,7300000,3.0,78.2,2007
21,23,7700000,3.0,51.12,2025
1,16,10200000,3.0,71.0,2007
6,10,7350000,3.0,59.1,2007
3,9,7177089,3.0,55.5,2028
9,16,11000000,3.0,68.0,2007
5,5,7500000,3.0,71.7,2007
8,24,14950000,3.0,80.5,2028
6,9,13000000,3.0,87.9,2007
9,16,7750000,3.0,70.1,2018
2,9,14280000,3.0,95.4,2028
2,5,5690000,3.0,56.0,2007
10,23,11684320,3.0,70.9,2027
11,22,13000000,3.0,72.5,2023
6,22,48000000,3.0,128.0,2007
5,15,12590000,3.0,69.7,2027
15,17,14500000,3.0,77.0,2007
9,9,4500000,3.0,57.7,1976
12,29,15635294,3.0,69.08,2026
2,2,3500000,3.0,55.2,1956
10,10,33730000,3.0,189.6,2025
7,9,5650000,3.0,60.0,1987
3,18,6900000,3.0,55.8,2028
2,5,4300000,3.0,59.4,2007
3,10,7600000,3.0,86.0,2013
4,5,5100000,3.0,59.4,1972
28,29,16435294,3.0,77.3,2026
5,9,5980000,3.0,60.6,1978
2,24,6900000,3.0,53.5,2028
3,5,5999000,3.0,61.3,2007
3,16,11650000,3.0,64.29,2028
5,5,8770000,3.0,63.2,1967
4,5,5300000,3.0,57.9,1974
5,17,5800000,3.0,59.3,2024
1,14,7200000,3.0,83.4,2026
10,12,4800000,3.0,56.0,2007
1,25,10608850,3.0,89.15,2026
9,9,4500000,3.0,57.1,1987
11,16,14930000,3.0,77.25,2025
1,3,5900000,3.0,75.9,1951
1,8,8600000,3.0,93.9,2025
3,14,8450000,3.0,67.3,2027
9,12,5350000,3.0,62.0,1978
3,21,7055685,3.0,59.4,2027
28,30,24550000,3.0,158.58,2026
3,10,5700000,3.0,66.1,2007
6,20,8950000,3.0,82.0,2025
5,5,4999000,3.0,57.5,1976
1,18,4800000,3.0,73.2,2007
27,30,28360000,3.0,155.15,2026
3,10,6000000,3.0,63.3,2007
2,9,4950000,3.0,61.0,2007
9,9,16640000,3.0,90.15,2026
2,10,6100000,3.0,66.6,1995
8,9,5650000,3.0,63.0,2007
5,10,9300000,3.0,70.4,2025
6,14,6300000,3.0,64.0,2013
20,25,9807840,3.0,70.56,2026
4,17,10500000,3.0,53.0,2021
