iter	RMSE
4304	0.04064768678
4305	0.0406345548
4306	0.04063211639
4307	0.04061888573
4308	0.04060808688
4309	0.04060364027
4310	0.04060315774
4311	0.04059861201
4312	0.04059792089
4313	0.04059618488
4314	0.04059500469
4315	0.04059083447
4316	0.04059018599
4317	0.04058860526
4318	0.04058249402
4319	0.04057719941
4320	0.04056569722
4321	0.04055388548
4322	0.04054974478
4323	0.04054838012
4324	0.04053640015
4325	0.04053519163
4326	0.04052703905
4327	0.04052297373
4328	0.04051690309
4329	0.0405132364
4330	0.04050986954
4331	0.04050532822
4332	0.0405005436
4333	0.04049670339
4334	0.04047598336
4335	0.04046938832
4336	0.04046490825
4337	0.04045971957
4338	0.04045542917
4339	0.04045409947
4340	0.04044543266
4341	0.04043512791
4342	0.04041904187
4343	0.04040779299
4344	0.04040752697
4345	0.04040514762
4346	0.04040110638
4347	0.04039042908
4348	0.04037428325
4349	0.04036773585
4350	0.04036058929
4351	0.04035222295
4352	0.04034528353
4353	0.0403330239
4354	0.04032370662
4355	0.04032227098
4356	0.04031570479
4357	0.04031426165
4358	0.04030671322
4359	0.04030221238
4360	0.04028701661
4361	0.04028625624
4362	0.04027870439
4363	0.0402552072
4364	0.04024196673
4365	0.04023640258
4366	0.04023504839
4367	0.04022641062
4368	0.04021591438
4369	0.04021427798
4370	0.04020542514
4371	0.04020142352
4372	0.0401910977
4373	0.04018906025
4374	0.04018316622
4375	0.04017793026
4376	0.04017601342
4377	0.04017546084
4378	0.04016943578
4379	0.04015666245
4380	0.04014943995
4381	0.040145499
4382	0.0401377956
4383	0.04012755545
4384	0.04011209769
4385	0.04010946276
4386	0.04010162371
4387	0.04009842182
4388	0.04009313354
4389	0.04009181169
4390	0.04008215312
4391	0.04007775321
4392	0.04007606962
4393	0.04007523009
4394	0.04007422759
4395	0.04006553544
4396	0.04005647843
4397	0.04005126583
4398	0.04003957678
4399	0.04003081318
4400	0.04002985331
4401	0.04002462792
4402	0.04001888803
4403	0.04001156755
4404	0.0400013139
4405	0.03999522242
4406	0.03999329701
4407	0.03999224153
4408	0.03999075409
4409	0.03996750535
4410	0.03996229116
4411	0.03995777996
4412	0.03995634537
4413	0.03994404506
4414	0.03992955769
4415	0.0399281823
4416	0.03992159008
4417	0.03991636107
4418	0.0399118196
4419	0.03990524416
4420	0.03989787035
4421	0.03989522214
4422	0.03988758899
4423	0.03988208313
4424	0.03987590155
4425	0.03987153312
4426	0.03986286156
4427	0.03985734674
4428	0.03985623407
4429	0.03984673732
4430	0.0398393828
4431	0.03983715517
4432	0.03983352833
4433	0.03982292857
4434	0.03980961398
4435	0.03980392153
4436	0.03978685331
4437	0.03977266113
4438	0.03976831325
4439	0.03975815511
4440	0.03975326696
4441	0.03974118626
4442	0.03972334965
4443	0.03971708981
4444	0.03971277164
4445	0.03970299157
4446	0.03969180654
4447	0.03968510385
4448	0.03968210079
4449	0.0396710604
4450	0.03966949084
4451	0.03966326535
4452	0.03965346419
4453	0.03964768253
4454	0.03963960153
4455	0.03963060131
4456	0.03962093212
4457	0.03961454133
4458	0.03960813098
4459	0.03959922893
4460	0.0395875553
4461	0.03958631399
4462	0.03957898867
4463	0.03956952345
4464	0.03956314731
4465	0.03955895313
4466	0.03954780118
4467	0.03954143396
4468	0.03952879682
4469	0.0395245191
4470	0.03952281343
4471	0.03952065825
4472	0.03951985985
4473	0.03951844696
4474	0.03951736651
4475	0.03951593749
4476	0.03951141646
4477	0.03951014642
4478	0.03950768226
4479	0.03950638453
4480	0.03950477286
4481	0.03949567625
4482	0.03949336922
4483	0.03947401359
4484	0.0394662604
4485	0.03945897262
4486	0.0394566403
4487	0.03945112232
4488	0.03944829555
4489	0.03943872399
4490	0.03943781114
4491	0.03943139603
4492	0.03942930781
4493	0.03941716893
4494	0.03941504635
4495	0.03941476951
4496	0.03941180312
4497	0.03940696618
4498	0.03939866617
4499	0.03939065788
4500	0.03937819773
4501	0.03936417374
4502	0.03936175977
4503	0.03936113565
4504	0.03935878708
4505	0.0393502093
4506	0.03933669386
4507	0.03933322609
4508	0.03931813234
4509	0.03930682974
4510	0.0392900386
4511	0.03927758366
4512	0.03927534874
4513	0.03927041748
4514	0.03925345839
4515	0.03924642275
4516	0.03924112033
4517	0.0392394811
4518	0.03923174582
4519	0.03922237139
4520	0.03921974655
4521	0.03920814901
4522	0.03920389075
4523	0.03919729302
4524	0.03919540668
4525	0.03919350892
4526	0.03918636488
4527	0.03917934463
4528	0.0391744905
4529	0.03917227616
4530	0.03916381853
4531	0.03915563308
4532	0.03915115462
4533	0.03915072462
4534	0.039146938
4535	0.03914073547
4536	0.03911788706
4537	0.03911604165
4538	0.03911263695
4539	0.03910454791
4540	0.03908789473
4541	0.03908186325
4542	0.03908146548
4543	0.03907702997
4544	0.03907033276
4545	0.03907016745
4546	0.0390669815
4547	0.03906542603
4548	0.03905849055
4549	0.03905052596
4550	0.03904989518
4551	0.0390449026
4552	0.03904021233
4553	0.03903970844
4554	0.03903045336
4555	0.03902936079
4556	0.03902776657
4557	0.03902398432
4558	0.03902155221
4559	0.03901860594
4560	0.0390157174
4561	0.03900777733
4562	0.03900171158
4563	0.03899961515
4564	0.03898035849
4565	0.03897435577
4566	0.03896851412
4567	0.03896021683
4568	0.03895990057
4569	0.03893507401
4570	0.0389305645
4571	0.03892107769
4572	0.03890877856
4573	0.0389026393
4574	0.03889350922
4575	0.03888679355
4576	0.03888647454
4577	0.03888288813
4578	0.03887289886
4579	0.03886437411
4580	0.03886134659
4581	0.03885633444
4582	0.03884489941
4583	0.03884209423
4584	0.0388394031
4585	0.03882988373
4586	0.0388291276
4587	0.03882137336
4588	0.03881684359
4589	0.03880735596
4590	0.03880215163
4591	0.03879223985
4592	0.03878889839
4593	0.03878842875
4594	0.03877906444
4595	0.03877418678
4596	0.03876444579
4597	0.0387572071
4598	0.03875625478
4599	0.0387499069
4600	0.03874460882
4601	0.03873899722
4602	0.03873445819
4603	0.03872774535
4604	0.03872439347
4605	0.03871570912
4606	0.03871265028
4607	0.03870896443
4608	0.03869837643
4609	0.03869422769
4610	0.03868732488
4611	0.03868508782
4612	0.03868204436
4613	0.03866202029
4614	0.03866135775
4615	0.03865918682
4616	0.03865833893
4617	0.03864988139
4618	0.03864271301
4619	0.03864086758
4620	0.03863765747
4621	0.03861947957
4622	0.03861053389
4623	0.03860556894
4624	0.03858917207
4625	0.03858846305
4626	0.03858133988
4627	0.03857945601
4628	0.03857765827
4629	0.03857264353
4630	0.03856972172
4631	0.0385552128
4632	0.03854359773
4633	0.03854126069
4634	0.03853685206
4635	0.03853625318
4636	0.03853305159
4637	0.0385286578
4638	0.03852577823
4639	0.03851971904
4640	0.03851879393
4641	0.03851345299
4642	0.03851240418
4643	0.03850870793
4644	0.03850323645
4645	0.03849730182
4646	0.03848502834
4647	0.03848321301
4648	0.03848300506
4649	0.03847950925
4650	0.03846888514
4651	0.03846027324
4652	0.03845363988
4653	0.03845054654
4654	0.03844554867
4655	0.03844457997
4656	0.03844339697
4657	0.03844160342
4658	0.03842980711
4659	0.03840602239
4660	0.03840164428
4661	0.03840118709
4662	0.03838801037
4663	0.0383843774
4664	0.03837533189
4665	0.03837000208
4666	0.0383549819
4667	0.03835248727
4668	0.03834761458
4669	0.03834546694
4670	0.03834115743
4671	0.03832883374
4672	0.03832517613
4673	0.03830958534
4674	0.03830479356
4675	0.03829988284
4676	0.03829095888
4677	0.03827821532
4678	0.0382691917
4679	0.03825812341
4680	0.03825300917
4681	0.03824478945
4682	0.03823777669
4683	0.03823333937
4684	0.03823288238
4685	0.03822382196
4686	0.0382229408
4687	0.03821002579
4688	0.0382032729
4689	0.03819708852
4690	0.03818791439
4691	0.03818610562
4692	0.03817657039
4693	0.03817072944
4694	0.03816766898
4695	0.03815664503
4696	0.03814870839
4697	0.03814154497
4698	0.03813553827
4699	0.03813095862
4700	0.03812239418
4701	0.03812012871
4702	0.03811358531
4703	0.03810899031
4704	0.0381070051
4705	0.03809747653
4706	0.03809097484
4707	0.03808738396
4708	0.03808159151
4709	0.03807568379
4710	0.03806952782
4711	0.0380626513
4712	0.03806229969
4713	0.03805954498
4714	0.03805070405
4715	0.03804307703
4716	0.03803771661
4717	0.03803297547
4718	0.03802872766
4719	0.03802782975
4720	0.03802339994
4721	0.03802159684
4722	0.03801656835
4723	0.03800139098
4724	0.03798927686
4725	0.03797519487
4726	0.03797032892
4727	0.03796839056
4728	0.0379621909
4729	0.03796189007
4730	0.03796093851
4731	0.03795665225
4732	0.03795176612
4733	0.03794301811
4734	0.03793788389
4735	0.03793095642
4736	0.0379294058
4737	0.03792375421
4738	0.03791287088
4739	0.03789566271
4740	0.03788575446
4741	0.03788075083
4742	0.03787863147
4743	0.03787720463
4744	0.03787072556
4745	0.03786900786
4746	0.03785754072
4747	0.03785364831
4748	0.03784821079
4749	0.03784714642
4750	0.03784146688
4751	0.0378282717
4752	0.03782648861
4753	0.03782127305
4754	0.037819487
4755	0.03781526151
4756	0.03780844767
4757	0.03780716966
4758	0.03780247348
4759	0.03779074332
4760	0.03778559132
4761	0.03778236495
4762	0.03777639897
4763	0.03775593683
4764	0.0377512933
4765	0.03774865269
4766	0.03774446698
4767	0.03773516566
4768	0.03773140426
4769	0.03772401999
4770	0.03771240698
4771	0.03770983087
4772	0.03770541814
4773	0.03770109267
4774	0.03769828588
4775	0.03769521586
4776	0.03768667775
4777	0.03767425377
4778	0.03766546249
4779	0.03766287829
4780	0.03765423363
4781	0.03764579408
4782	0.03764574953
4783	0.03764293391
4784	0.03764154283
4785	0.03763930052
4786	0.03763546223
4787	0.03761871086
4788	0.03760843639
4789	0.03760592709
4790	0.0375961639
4791	0.03759201181
4792	0.03759112496
4793	0.037580373
4794	0.03757869129
4795	0.03757302092
4796	0.03755841322
4797	0.03754885223
4798	0.03754120614
4799	0.0375362189
4800	0.03752509526
4801	0.03752235713
4802	0.03751607017
4803	0.03750472011
4804	0.03749862566
4805	0.03749452897
4806	0.03749097375
4807	0.03748885932
4808	0.03748273802
4809	0.03747883987
4810	0.03747136203
4811	0.03746163711
4812	0.03745503261
4813	0.03744732563
4814	0.03744317035
4815	0.03744134485
4816	0.03743680444
4817	0.03743186781
4818	0.03743050797
4819	0.03742972271
4820	0.03742482156
4821	0.03741924408
4822	0.03741428754
4823	0.03741172193
4824	0.03740995449
4825	0.03740604463
4826	0.03740016267
4827	0.03739370699
4828	0.03738903345
4829	0.03738079347
4830	0.03737870331
4831	0.0373763018
4832	0.03737154607
4833	0.0373674246
4834	0.0373620238
4835	0.03735505856
4836	0.03735039088
4837	0.03734112767
4838	0.03732748343
4839	0.03732741286
4840	0.0373247415
4841	0.03732074588
4842	0.03731284209
4843	0.03731119551
4844	0.03730931659
4845	0.03730073212
4846	0.03729163382
4847	0.03728602267
4848	0.03728485328
4849	0.03726674762
4850	0.03726646774
4851	0.03724996532
4852	0.03724543059
4853	0.03723947929
4854	0.03723792442
4855	0.03723741226
4856	0.03723565739
4857	0.03723111169
4858	0.03722946236
4859	0.03722931708
4860	0.03722348099
4861	0.03721576178
4862	0.03721427747
4863	0.03721345013
4864	0.03720260526
4865	0.03719456043
4866	0.03719203868
4867	0.03718473202
4868	0.03717471471
4869	0.03716885803
4870	0.03716242601
4871	0.0371622672
4872	0.03715939061
4873	0.03715868204
4874	0.03715098142
4875	0.03714719455
4876	0.03713868436
4877	0.03713169345
4878	0.03712789331
4879	0.03711553685
4880	0.03710798852
4881	0.03710779816
4882	0.03710187167
4883	0.03710028311
4884	0.03708970083
4885	0.03708305904
4886	0.03708099634
4887	0.03707039716
4888	0.03706601439
4889	0.03705121634
4890	0.03704710239
4891	0.03704191228
4892	0.03703576203
4893	0.03703257157
4894	0.03701734249
4895	0.03700846752
4896	0.03700799208
4897	0.03699254727
4898	0.03698344713
4899	0.03697992426
4900	0.03697787985
4901	0.03696914323
4902	0.03695822832
4903	0.03694668837
4904	0.03694102152
4905	0.03693977147
4906	0.03693662265
4907	0.03693229523
4908	0.0369322009
4909	0.03692084178
4910	0.03691641923
4911	0.03691591481
4912	0.03690607374
4913	0.03689549742
4914	0.0368837893
4915	0.0368829778
4916	0.0368794388
4917	0.03687216027
4918	0.03687137783
4919	0.03686551123
4920	0.03685901748
4921	0.03685563041
4922	0.03684758509
4923	0.03684602964
4924	0.03683888895
4925	0.03683474149
4926	0.03682205209
4927	0.03682005154
4928	0.03681539818
4929	0.03681332259
4930	0.03681081266
4931	0.03680512168
4932	0.03680201579
4933	0.03679703608
4934	0.03679065115
4935	0.03678916051
4936	0.03678364666
4937	0.03677773609
4938	0.03677314471
4939	0.03676665537
4940	0.03675609845
4941	0.03674314466
4942	0.03673615333
4943	0.03672877696
4944	0.03671889282
4945	0.03671461662
4946	0.03671045854
4947	0.03670706449
4948	0.03669900969
4949	0.03668899329
4950	0.03668832088
4951	0.03668821577
4952	0.03668636228
4953	0.03667526306
4954	0.03666832643
4955	0.03666453429
4956	0.03665141854
4957	0.0366395967
4958	0.0366242964
4959	0.03661902586
4960	0.03661764285
4961	0.03661068279
4962	0.03660843437
4963	0.03660800677
4964	0.03660402571
4965	0.0366038654
4966	0.03660040978
4967	0.03659552292
4968	0.03659160501
4969	0.03659069884
4970	0.03658792071
4971	0.03658786324
4972	0.03658645919
4973	0.0365851495
4974	0.03656727819
4975	0.03656024052
4976	0.03655805366
4977	0.03655366874
4978	0.03654032698
4979	0.03653911115
4980	0.03652645734
4981	0.03651802624
4982	0.03650728719
4983	0.03650460599
4984	0.03649558082
4985	0.03647709392
4986	0.0364766649
4987	0.03646866514
4988	0.03646248476
4989	0.03645575105
4990	0.03645258008
4991	0.03644677567
4992	0.03643903974
4993	0.03643844445
4994	0.03643219827
4995	0.03642799778
4996	0.03642518467
4997	0.03641482113
4998	0.03641335621
4999	0.03640307359
5000	0.03639751132
5001	0.03637924367
5002	0.03637000875
5003	0.0363641329
5004	0.0363525222
5005	0.03635247285
5006	0.03634356245
5007	0.03633359879
5008	0.03633110729
5009	0.03632589833
5010	0.03632157389
5011	0.03631956716
5012	0.03631471981
5013	0.03631193479
5014	0.03630651471
5015	0.03630561791
5016	0.03629766825
5017	0.03628691936
5018	0.03628147495
5019	0.03628085876
5020	0.03627517271
5021	0.03627066779
5022	0.03626493637
5023	0.03626267516
5024	0.03626230805
5025	0.03625130004
5026	0.03624558934
5027	0.03623862185
5028	0.03622980591
5029	0.03622709799
5030	0.03622395865
5031	0.03621444626
5032	0.03620444931
5033	0.03620300966
5034	0.03619785885
5035	0.03619589357
5036	0.03619390026
5037	0.03618709351
5038	0.03618346829
5039	0.03617273768
5040	0.03617264621
5041	0.03616834573
5042	0.03616000039
5043	0.03615262725
5044	0.03615208965
5045	0.03614507455
5046	0.03613688028
5047	0.03613540424
5048	0.03613380427
5049	0.03612539384
5050	0.03612277357
5051	0.03611462939
5052	0.03609986917
5053	0.03609877092
5054	0.03609481387
5055	0.03608563056
5056	0.03608440156
5057	0.03607861881
5058	0.03607770553
5059	0.0360764966
5060	0.03607406547
5061	0.036071629
5062	0.03606608764
5063	0.03606304186
5064	0.03605082337
5065	0.03604857433
5066	0.03603580231
5067	0.0360331807
5068	0.03602783044
5069	0.03600584268
5070	0.0360049826
5071	0.0359997125
5072	0.0359965785
5073	0.03599019674
5074	0.03598830673
5075	0.03598439127
5076	0.03596953703
5077	0.03596920157
5078	0.03595875526
5079	0.0359531826
5080	0.03593832648
5081	0.03592877654
5082	0.03592164532
5083	0.03591270554
5084	0.03591046508
5085	0.03590769953
5086	0.03590299512
5087	0.0358989584
5088	0.0358902699
5089	0.03589010593
5090	0.03588443799
5091	0.03587598413
5092	0.03587358085
5093	0.03587297584
5094	0.03587135864
5095	0.03587006433
5096	0.03586014913
5097	0.03585545966
5098	0.03584627512
5099	0.03584280996
5100	0.03582780242
5101	0.03582136881
5102	0.03582088491
5103	0.03581899382
5104	0.03581695047
5105	0.03580906591
5106	0.03580567689
5107	0.03580538129
5108	0.03579118356
5109	0.0357895709
5110	0.03577859229
5111	0.035775103
5112	0.03576949623
5113	0.03576078061
5114	0.03575581658
5115	0.03575340335
5116	0.03574485447
5117	0.03573504056
5118	0.03572360181
5119	0.0357148618
5120	0.03571278033
5121	0.03570918739
5122	0.0357090356
5123	0.03570076411
5124	0.03569705266
5125	0.03569169341
5126	0.03568457757
5127	0.03567288424
5128	0.03566721601
5129	0.0356651299
5130	0.03566411684
5131	0.03566265062
5132	0.03566086311
5133	0.03565629291
5134	0.03565203974
5135	0.03564219829
5136	0.03562335819
5137	0.03562255477
5138	0.03561905224
5139	0.03561683209
5140	0.03561191711
5141	0.03561180795
5142	0.03560326905
5143	0.03559209308
5144	0.0355859708
5145	0.03557004184
5146	0.03556538341
5147	0.03556054167
5148	0.03555694287
5149	0.03555688766
5150	0.03555032725
5151	0.03554316841
5152	0.0355357904
5153	0.03552438129
5154	0.03551921209
5155	0.03551203369
5156	0.03551054647
5157	0.03548951637
5158	0.0354857279
5159	0.03548330916
5160	0.03548263136
5161	0.03547781669
5162	0.03547254015
5163	0.03546504125
5164	0.03546046055
5165	0.03545250836
5166	0.03544855222
5167	0.0354484143
5168	0.03544537193
5169	0.0354389326
5170	0.03543851559
5171	0.03542675971
5172	0.03542020542
5173	0.03541121484
5174	0.03540859355
5175	0.03540439799
5176	0.03540266845
5177	0.03540017119
5178	0.03539583965
5179	0.03538671501
5180	0.03537641872
5181	0.03536749802
5182	0.03536736891
5183	0.03536690003
5184	0.03535418796
5185	0.03535394531
5186	0.03535303806
5187	0.0353450888
5188	0.03533868359
5189	0.03533069764
5190	0.03531845412
5191	0.03531749874
5192	0.035311622
5193	0.03530108753
5194	0.03528721011
5195	0.03527992224
5196	0.03527623648
5197	0.03526863464
5198	0.03526534519
5199	0.03525778013
5200	0.03525161548
5201	0.03523953088
5202	0.03523783633
5203	0.03522785526
5204	0.0352246834
5205	0.03521518677
5206	0.03520739695
5207	0.03519801924
5208	0.03519068969
5209	0.03518538683
5210	0.03517850929
5211	0.03517496498
5212	0.03516097234
5213	0.03515331137
5214	0.03515218957
5215	0.03513879234
5216	0.03513852484
5217	0.03513109074
5218	0.03512990212
5219	0.03511667953
5220	0.03511112438
5221	0.03510470553
5222	0.03509696858
5223	0.03509023883
5224	0.0350824292
5225	0.03507223811
5226	0.03505059602
5227	0.03504748046
5228	0.03504675946
5229	0.03504260498
5230	0.03503843195
5231	0.03503691167
5232	0.03502676005
5233	0.03502169367
5234	0.0350201968
5235	0.03501056753
5236	0.03500701687
5237	0.03499475566
5238	0.03499007381
5239	0.0349865527
5240	0.03498459733
5241	0.03497466813
5242	0.03497245576
5243	0.03496811248
5244	0.03496464545
5245	0.03495789599
5246	0.03495618196
5247	0.03495140777
5248	0.03495007904
5249	0.03494682574
5250	0.03494673697
5251	0.03494404887
5252	0.03494211046
5253	0.03493492497
5254	0.03493256788
5255	0.03493021641
5256	0.03492579721
5257	0.03492282593
5258	0.0349101526
5259	0.0349092252
5260	0.03490829151
5261	0.03489465323
5262	0.03489034358
5263	0.03488529937
5264	0.0348699942
5265	0.03486505974
5266	0.03486448806
5267	0.03486032232
5268	0.03485471448
5269	0.03484675112
5270	0.03484293201
5271	0.03483117217
5272	0.03482444875
5273	0.03482327587
5274	0.0348189337
5275	0.03481472408
5276	0.03481425714
5277	0.03481324871
5278	0.03481021335
5279	0.03479851989
5280	0.03479581684
5281	0.03478725536
5282	0.03478403416
5283	0.03477703731
5284	0.03476957042
5285	0.03476443506
5286	0.03476405441
5287	0.03476088086
5288	0.03476011572
5289	0.0347579492
5290	0.03475368456
5291	0.03475360244
5292	0.03474187382
5293	0.03473397479
5294	0.03472321726
5295	0.03472002911
5296	0.03471472016
5297	0.03471220246
5298	0.03470051833
5299	0.03469863954
5300	0.03469722002
5301	0.03469594219
5302	0.03468552649
5303	0.03468299962
5304	0.03468111153
5305	0.03467479315
5306	0.03466814863
5307	0.03466636093
5308	0.03465588233
5309	0.03464546216
5310	0.03464333332
5311	0.03464294659
5312	0.03464076007
5313	0.03463821045
5314	0.03463768378
5315	0.03463344374
5316	0.0346323173
5317	0.03462843024
5318	0.03462330167
5319	0.03462254332
5320	0.03461803381
5321	0.03461538986
5322	0.03461155051
5323	0.03460256504
5324	0.03459482625
5325	0.0345892357
5326	0.03458669388
5327	0.0345825608
5328	0.03458195069
5329	0.03457649329
5330	0.03456286572
5331	0.03456272627
5332	0.03456053384
5333	0.03455328225
5334	0.03455306659
5335	0.03454782791
5336	0.03454256954
5337	0.03453338286
5338	0.03453090529
5339	0.03452532237
5340	0.03452257574
5341	0.03451357433
5342	0.03450858889
5343	0.03450326103
5344	0.0344910177
5345	0.03448973915
5346	0.03448672217
5347	0.0344805353
5348	0.03447034726
5349	0.03446531072
5350	0.03445973894
5351	0.0344533683
5352	0.03445180343
5353	0.0344482581
5354	0.03444408763
5355	0.03443989179
5356	0.03443444846
5357	0.03443329035
5358	0.03442573439
5359	0.03441681494
5360	0.03441549697
5361	0.03441445199
5362	0.03441418598
5363	0.03440348985
5364	0.03439913116
5365	0.03439040967
5366	0.03438897495
5367	0.03438229401
5368	0.03437292515
5369	0.03436812261
5370	0.03436501566
5371	0.03435951204
5372	0.03435789336
5373	0.03435748304
5374	0.03435398286
5375	0.03434855529
5376	0.03434471162
5377	0.03434205746
5378	0.03434010628
5379	0.0343396503
5380	0.03433131367
5381	0.03432798225
5382	0.03432712141
5383	0.03432354125
5384	0.03431106015
5385	0.03430793834
5386	0.03429856782
5387	0.03429586233
5388	0.03428982361
5389	0.03428686249
5390	0.034282874
5391	0.03427775877
5392	0.03427410862
5393	0.03427027777
5394	0.03426537426
5395	0.03425770124
5396	0.03425261983
5397	0.03424327669
5398	0.03424214986
5399	0.03423682269
5400	0.0342338831
5401	0.03422847369
5402	0.0342284119
5403	0.03422622928
5404	0.03422455857
5405	0.03421451264
5406	0.03420806464
5407	0.03420423961
5408	0.03419414354
5409	0.03419011099
5410	0.03418653942
5411	0.03417677132
5412	0.03417294672
5413	0.03416818216
5414	0.03416750921
5415	0.03415606321
5416	0.03414043528
5417	0.03412887949
5418	0.0341256574
5419	0.03411926656
5420	0.0341184063
5421	0.03411066596
5422	0.03410250713
5423	0.03410200348
5424	0.03409878106
5425	0.03409860438
5426	0.03409820705
5427	0.03409398003
5428	0.0340933481
5429	0.0340848569
5430	0.03407713745
5431	0.0340735355
5432	0.03406569659
5433	0.03405976992
5434	0.03405893529
5435	0.03404979055
5436	0.03404588405
5437	0.03404258788
5438	0.03403478022
5439	0.03403253463
5440	0.03401052684
5441	0.03400916617
5442	0.03400590049
5443	0.03400321247
5444	0.03400229414
5445	0.03399609642
5446	0.03398961379
5447	0.03398781728
5448	0.03398266604
5449	0.03398056818
5450	0.03397818087
5451	0.03397135143
5452	0.03397079417
5453	0.03396109277
5454	0.0339539429
5455	0.03395277045
5456	0.03394268324
5457	0.0339407889
5458	0.03393935317
5459	0.03392983878
5460	0.03392587799
5461	0.03391566538
5462	0.03390845977
5463	0.0339083217
5464	0.03390174521
5465	0.03390134129
5466	0.03389901659
5467	0.03389780424
5468	0.03389430344
5469	0.03388831953
5470	0.03387906489
5471	0.03387577291
5472	0.03387220461
5473	0.03386279184
5474	0.03385453806
5475	0.03385009554
5476	0.03384977048
5477	0.03384970392
5478	0.03384158507
5479	0.03383671965
5480	0.03383235418
5481	0.03383059034
5482	0.03382485622
5483	0.03382160565
5484	0.03381879245
5485	0.03381219289
5486	0.03380555372
5487	0.03379993623
5488	0.03379989714
5489	0.03379509479
5490	0.03378467519
5491	0.03378188339
5492	0.03377758382
5493	0.03376527904
5494	0.03375260258
5495	0.0337469335
5496	0.03374158026
5497	0.03374058153
5498	0.03372999311
5499	0.03372515319
5500	0.03372110102
5501	0.03371471659
5502	0.03371052193
5503	0.03370944023
5504	0.03370579865
5505	0.03369941641
5506	0.03369450318
5507	0.03369225259
5508	0.03368425755
5509	0.03368178341
5510	0.03367855818
5511	0.03367679477
5512	0.03367086916
5513	0.03367015223
5514	0.03366836928
5515	0.03366549985
5516	0.03365821422
5517	0.0336489367
5518	0.03364409307
5519	0.03364141356
5520	0.03364088082
5521	0.03363876496
5522	0.0336343378
5523	0.03363364617
5524	0.03363297563
5525	0.03362764768
5526	0.03362317741
5527	0.03362223505
5528	0.0336207514
5529	0.03360680465
5530	0.0335973717
5531	0.03358932527
5532	0.0335873809
5533	0.03358025638
5534	0.03357355608
5535	0.03356993474
5536	0.03356619736
5537	0.03356474302
5538	0.03356022662
5539	0.03355694075
5540	0.03354620241
5541	0.03353995531
5542	0.03353490318
5543	0.03352587038
5544	0.03351746188
5545	0.03351207972
5546	0.03350661725
5547	0.03349774122
5548	0.03349581376
5549	0.03348912633
5550	0.03346954334
5551	0.03346841655
5552	0.03346633984
5553	0.03346541399
5554	0.03346250439
5555	0.03345614526
5556	0.03344840859
5557	0.03344810017
5558	0.03344556473
5559	0.03344064108
5560	0.03343934644
5561	0.03343370062
5562	0.03343171188
5563	0.03341658328
5564	0.03341289768
5565	0.03340702556
5566	0.0333997971
5567	0.03339466149
5568	0.03339238635
5569	0.03338587019
5570	0.03338442101
5571	0.03338358665
5572	0.03338046592
5573	0.03337805811
5574	0.0333747306
5575	0.03336748001
5576	0.03336530837
5577	0.03336369842
5578	0.03336337624
5579	0.03336160337
5580	0.03335564001
5581	0.03334695648
5582	0.0333408809
5583	0.03334016594
5584	0.03333243584
5585	0.03332691668
5586	0.03332127068
5587	0.03332031173
5588	0.03330814941
5589	0.03329794314
5590	0.03328780443
5591	0.03328555876
5592	0.03328146406
5593	0.03327482768
5594	0.03326663302
5595	0.03325946033
5596	0.03325544159
5597	0.0332503189
5598	0.03324456018
5599	0.03323697547
5600	0.03322824733
5601	0.03322729209
5602	0.03322229799
5603	0.03321577938
5604	0.03321146428
5605	0.03320827445
5606	0.03320373279
5607	0.03320142344
5608	0.03319319242
5609	0.03318980355
5610	0.03318350652
5611	0.03317850279
5612	0.03317130198
5613	0.0331642336
5614	0.03316068748
5615	0.03315145717
5616	0.03315131546
5617	0.03314725729
5618	0.03314674161
5619	0.03313015969
5620	0.03312892556
5621	0.03311482524
5622	0.03311063742
5623	0.03310851605
5624	0.03310673949
5625	0.03310395994
5626	0.03309479921
5627	0.03308918617
5628	0.03308832125
5629	0.03308725713
5630	0.03308471817
5631	0.03308230423
5632	0.03306470115
5633	0.033062592
5634	0.0330599216
5635	0.03305641296
5636	0.03305017579
5637	0.0330422602
5638	0.03303857612
5639	0.03302945976
5640	0.03302813672
5641	0.0330234985
5642	0.03302148235
5643	0.03301931499
5644	0.03301184233
5645	0.03300699463
5646	0.03300066629
5647	0.03299590123
5648	0.03299073391
5649	0.03298283406
5650	0.0329810267
5651	0.03297696483
5652	0.03297187985
5653	0.03296632315
5654	0.03295530004
5655	0.03295478761
5656	0.032945973
5657	0.03294291262
5658	0.0329353825
5659	0.03293379646
5660	0.03292747801
5661	0.03292408609
5662	0.03292147057
5663	0.03291994212
5664	0.03290787333
5665	0.0329004162
5666	0.03289733187
5667	0.03289542282
5668	0.03289134065
5669	0.03288393739
5670	0.03288346244
5671	0.03287209338
5672	0.03286437042
5673	0.03286375579
5674	0.03286135787
5675	0.03285959272
5676	0.03285662971
5677	0.03285545596
5678	0.03284995275
5679	0.03284293173
5680	0.03283407056
5681	0.03282559607
5682	0.03282206393
5683	0.03282117045
5684	0.03281869452
5685	0.03281700143
5686	0.03281100554
5687	0.03280441253
5688	0.03279397306
5689	0.03278976722
5690	0.03278812607
5691	0.03278653613
5692	0.03278639059
5693	0.03278513061
5694	0.03278318667
5695	0.03277181218
5696	0.0327698465
5697	0.032768188
5698	0.03276355266
5699	0.03276308414
5700	0.03275582957
5701	0.03275515364
5702	0.03275112032
5703	0.03274837665
