author_type,district,floor,floors_count,kitchen_meters,price,rooms_count,street,total_meters,underground,is_studio,house_age,latitude,longitude,distance_to_metro_km,distance_to_center_km,has_metro,metro_zone,effective_metro_distance,distance_to_NSU_km
real_estate_agent,Калининский,15.0,17.0,9.5,4.95,1.0,Краузе,41.3,Заельцовская,0,16,55.115393,82.936195,6.448,9.52987809805281,1,Автомобильная,6.448,31.857441349567008
real_estate_agent,Ленинский,9.0,10.0,12.8,4.995,1.0,Волховская,45.8,Площадь Маркса,0,20,54.970623,82.833086,4.232,8.652793870930045,1,Автомобильная,4.232,21.861083437321348
real_estate_agent,Ленинский,17.0,17.0,9.0,4.95,1.0,Пархоменко,33.8,Площадь Маркса,0,12,54.985943,82.839168,3.661,7.143806220352949,1,Автомобильная,3.661,22.71576092075132
real_estate_agent,Дзержинский,5.0,5.0,9.8,4.95,1.0,проспект Дзержинского,42.0,Золотая Нива,0,69,55.059059,82.981048,2.422,5.023283832242265,1,Транспортная,2.422,25.021944394486926
real_estate_agent,Заельцовский,24.0,25.0,5.7,4.97,1.0,Светлановская,27.7,Заельцовская,0,6,55.077958,82.924454,2.239,5.320497555888978,1,Транспортная,2.239,28.220375054362204
real_estate_agent,Калининский,9.0,16.0,9.0,4.95,1.0,Красный проспект,34.0,Заельцовская,0,3,55.116768,82.933213,6.556,9.664106523656288,1,Автомобильная,6.556,32.062885523973236
real_estate_agent,Калининский,7.0,9.0,9.0,4.98,1.0,Рассветная,36.0,Заельцовская,0,38,55.10806,82.972514,6.656,9.274494617936249,1,Автомобильная,6.656,30.413062426886867
real_estate_agent,Октябрьский,3.0,9.0,5.3,4.99,1.0,Бориса Богаткова,30.1,Золотая Нива,0,4,55.030313,82.971795,0.835,3.273186763056488,1,Комфортная,0.835,22.182868097896744
real_estate_agent,Октябрьский,13.0,18.0,11.0,4.99,1.0,Виталия Потылицына,42.0,Золотая Нива,0,13,55.017235,83.006461,2.991,5.668687313295809,1,Транспортная,2.991,20.102833057870964
real_estate_agent,Советский,3.0,4.0,5.8,4.95,1.0,бульвар Молодежи,32.0,Площадь Маркса,0,64,54.861311,83.083312,17.999,21.464619077641213,0,Удалённая,0.0,2.086941157675191
real_estate_agent,Кировский,15.0,25.0,13.3,4.99,1.0,Петухова,41.9,Площадь Маркса,0,4,54.938069,82.949221,5.971,10.403996488187786,0,Автомобильная,0.0,14.00679125936747
real_estate_agent,Ленинский,11.0,16.0,10.6,4.97,1.0,Спортивная,35.7,Площадь Маркса,0,4,54.98244,82.784065,7.155,10.187537532192392,1,Удалённая,7.155,25.120371659061856
real_estate_agent,Ленинский,5.0,5.0,5.9,5.0,1.0,Выставочная,30.8,Площадь Маркса,0,62,54.988546,82.889761,0.807,5.024191892493872,1,Комфортная,0.807,20.7442088376822
real_estate_agent,Дзержинский,9.0,9.0,5.6,5.0,1.0,Гоголя,28.9,Березовая Роща,0,43,55.048441,82.96601,1.065,3.544280056950424,1,Комфортная,1.065,24.20171733464662
real_estate_agent,Заельцовский,5.0,28.0,9.0,5.0,1.0,Сухарная,22.0,Площадь Гарина-Михайловского,0,1,55.047213,82.858868,2.909,4.356947060903408,1,Транспортная,2.909,27.17164052970939
real_estate_agent,Октябрьский,11.0,17.0,10.3,5.0,1.0,Вилюйская,36.8,Речной вокзал,0,15,55.000404,83.005536,4.438,6.355108232641933,1,Автомобильная,4.438,18.331312723099316
real_estate_agent,Ленинский,9.0,18.0,10.3,5.0,1.0,Вертковская,36.9,Площадь Маркса,0,7,54.972194,82.857799,2.696,7.583556857575092,1,Транспортная,2.696,20.799971370693427
real_estate_agent,Октябрьский,14.0,14.0,6.2,5.0,1.0,Нижегородская,30.3,Речной вокзал,0,21,55.013152,82.94596,0.679,2.495178841981239,1,Комфортная,0.679,21.095839366877144
real_estate_agent,Калининский,2.0,17.0,10.0,5.0,1.0,Мясниковой,36.1,Заельцовская,0,11,55.106057,82.944711,5.617,8.57917913788944,1,Автомобильная,5.617,30.701660207861508
real_estate_agent,Ленинский,11.0,20.0,13.0,5.0,1.0,Невельского,38.0,Площадь Маркса,0,14,54.991506,82.833967,4.1,6.991154539081258,1,Автомобильная,4.1,23.385352807130538
real_estate_agent,Ленинский,2.0,16.0,8.5,5.0,1.0,Широкая,35.9,Площадь Маркса,0,18,54.993055,82.843929,3.543,6.389327284875257,1,Автомобильная,3.543,23.060706368049303
real_estate_agent,Ленинский,7.0,9.0,10.0,5.0,1.0,Романтиков,40.0,Площадь Гарина-Михайловского,0,6,55.02475,82.805481,6.114,7.351371364415638,1,Автомобильная,6.114,27.30741268491389
real_estate_agent,Ленинский,5.0,5.0,6.0,5.0,1.0,Выставочная,31.2,Студенческая,0,63,54.990251,82.89463,0.789,4.733439601900662,1,Комфортная,0.789,20.69858215933882
real_estate_agent,Заельцовский,3.0,5.0,5.7,5.0,1.0,Михаила Перевозчикова,31.8,Заельцовская,0,3,55.060998,82.906066,0.472,3.5485904923204497,1,Пешеходная,0.472,26.99117518655465
real_estate_agent,Октябрьский,17.0,18.0,12.0,5.0,1.0,Виталия Потылицына,41.0,Золотая Нива,0,11,55.019501,83.006084,2.789,5.586441628583461,1,Транспортная,2.789,20.35154915501069
real_estate_agent,Калининский,4.0,17.0,7.3,5.0,1.0,Гребенщикова,35.0,Заельцовская,0,19,55.113241,82.94304,6.335,9.349050534181512,1,Автомобильная,6.335,31.494185360310492
real_estate_agent,Ленинский,12.0,13.0,10.3,5.0,1.0,Ясный Берег,35.3,Спортивная,0,3,55.012501,82.902023,2.287,2.28812725195388,1,Транспортная,2.287,22.43511536893296
real_estate_agent,Ленинский,9.0,13.0,10.3,5.0,1.0,Ясный Берег,35.3,Спортивная,0,3,55.012501,82.902023,2.287,2.28812725195388,1,Транспортная,2.287,22.43511536893296
real_estate_agent,Заельцовский,1.0,10.0,9.0,5.0,1.0,Ельцовская,38.0,Площадь Гарина-Михайловского,0,21,55.048183,82.888521,1.587,2.854684568715768,1,Транспортная,1.587,26.265460303465954
realtor,Центральный,1.0,9.0,6.0,5.0,1.0,Селезнева,31.6,Березовая Роща,0,41,55.04679,82.944594,0.606,2.405575436234126,1,Комфортная,0.606,24.528455014247303
realtor,Октябрьский,2.0,9.0,6.0,5.0,1.0,Нижегородская,28.0,Речной вокзал,0,17,55.01342,82.945259,0.665,2.443487357333766,1,Комфортная,0.665,21.142569512397422
real_estate_agent,Калининский,5.0,10.0,8.0,5.05,1.0,Учительская,34.0,Березовая Роща,0,33,55.080019,82.970394,4.249,6.391784094901119,1,Автомобильная,4.249,27.449176352875142
real_estate_agent,Калининский,7.0,13.0,9.0,5.1,1.0,Декоративный Питомник,36.7,Заельцовская,0,1,55.111753,82.921642,5.894,9.072496582244176,1,Автомобильная,5.894,31.783379068485868
real_estate_agent,Ленинский,2.0,14.0,9.0,5.1,1.0,Титова,36.8,Площадь Маркса,0,9,54.97826,82.808284,5.628,9.190458026397286,1,Автомобильная,5.628,23.621539571674646
real_estate_agent,Кировский,13.0,27.0,10.5,5.1,1.0,Оловозаводская,38.4,Студенческая,0,12,54.962075,82.952338,4.172,7.839942588817019,0,Автомобильная,0.0,15.990389206119149
real_estate_agent,Заельцовский,22.0,26.0,5.48,5.1,1.0,Дуси Ковальчук,27.4,Заельцовская,0,2,55.062725,82.926448,0.974,3.640707897239991,1,Комфортная,0.974,26.613539240505943
real_estate_agent,Заельцовский,9.0,9.0,6.0,5.1,1.0,Дачная,34.0,Заельцовская,0,57,55.06023,82.905949,0.445,3.4681318720050998,1,Пешеходная,0.445,26.918104047353633
real_estate_agent,Октябрьский,4.0,27.0,7.420000000000001,5.1,1.0,Вилюйская,37.1,Речной вокзал,0,13,55.000389,83.007755,4.576,6.477157849544198,1,Автомобильная,4.576,18.28644200579875
real_estate_agent,Ленинский,3.0,17.0,12.6,5.1,1.0,Рельефная,42.8,Площадь Маркса,0,3,54.974876,82.805912,5.82,9.546767029484824,1,Автомобильная,5.82,23.504077869253734
real_estate_agent,Ленинский,4.0,20.0,11.0,5.1,1.0,Невельского,36.0,Площадь Маркса,0,14,54.991506,82.833967,4.1,6.991154539081258,1,Автомобильная,4.1,23.385352807130538
real_estate_agent,Калининский,7.0,10.0,9.0,5.1,1.0,Мясниковой,37.2,Заельцовская,0,3,55.108797,82.932018,5.673,8.7745199528645,1,Автомобильная,5.673,31.24999757228126
real_estate_agent,Кировский,15.0,17.0,14.3,5.1159,1.0,Бронная,42.0,Площадь Маркса,0,3,54.948458,82.967438,5.902,9.567430698725714,0,Автомобильная,0.0,14.196694380147425
real_estate_agent,Центральный,5.0,5.0,6.0,5.1,1.0,Красный проспект,29.4,Красный проспект,0,62,55.043262,82.915004,0.24,1.49688786526724,1,Пешеходная,0.24,24.974855277361716
real_estate_agent,Октябрьский,5.0,10.0,5.2,5.1,1.0,Бориса Богаткова,31.6,Золотая Нива,0,20,55.035503,82.968498,0.504,3.1198109458073,1,Комфортная,0.504,22.796986201688725
real_estate_agent,Октябрьский,3.0,4.0,6.0,5.1,1.0,Лескова,32.5,Октябрьская,0,4,55.023558,82.952338,0.991,2.1619610344487232,1,Комфортная,0.991,21.964383330933217
realtor,Калининский,15.0,17.0,23.8,5.1,1.0,Фадеева,59.3,Заельцовская,0,12,55.099438,82.939007,4.8,7.793046882023097,1,Автомобильная,4.8,30.120834648476762
realtor,Дзержинский,11.0,18.0,10.0,5.1,1.0,Дениса Давыдова,45.3,Березовая Роща,0,13,55.07037,82.962363,3.083,5.20757514358746,1,Автомобильная,3.083,26.581478208107075
realtor,Ленинский,13.0,17.0,8.0,5.1,1.0,69/1,34.3,Площадь Маркса,0,19,55.001979,82.842312,4.075,5.884707434078323,1,Автомобильная,4.075,23.85413672813159
realtor,Калининский,4.0,9.0,18.7,5.1,1.0,Василия Клевцова,39.4,Заельцовская,0,6,55.098042,82.975649,5.912,8.32626559745896,1,Автомобильная,5.912,29.28531792956703
realtor,Кировский,14.0,17.0,11.3,5.1,1.0,Аникина,41.3,Студенческая,0,18,54.965031,82.948484,3.766,7.460244829525699,0,Автомобильная,0.0,16.40065651372376
realtor,Калининский,10.0,10.0,12.0,5.1,1.0,Тюленина,37.5,Заельцовская,0,38,55.109147,82.945807,5.963,8.929712666537641,1,Автомобильная,5.963,31.006918761290475
real_estate_agent,Октябрьский,10.0,15.0,8.989999999999998,5.15,1.0,Кошурникова,28.99,Золотая Нива,0,1,55.034054,82.981811,0.551,3.935122319083507,1,Комфортная,0.551,22.359175772628355
real_estate_agent,Октябрьский,10.0,18.0,4.960000000000001,5.15,1.0,Большевистская,21.36,Речной вокзал,0,1,55.003678,82.946319,0.832,3.37596176492265,1,Комфортная,0.832,20.149667926859088
real_estate_agent,Кировский,15.0,19.0,5.0,5.15,1.0,Тульская,31.1,Студенческая,0,6,54.978178,82.916648,1.358,5.785735902161735,0,Комфортная,0.0,18.77742222383056
real_estate_agent,Калининский,8.0,10.0,5.1,5.15,1.0,Василия Клевцова,36.1,Заельцовская,0,3,55.096445,82.975559,5.779,8.163203312083969,1,Автомобильная,5.779,29.115326328558645
real_estate_agent,Кировский,7.0,24.0,14.3,5.1795,1.0,Бронная,42.7,Площадь Маркса,0,2,54.948851,82.969307,5.968,9.564139201579868,0,Автомобильная,0.0,14.164915970630979
real_estate_agent,Кировский,8.0,10.0,9.0,5.15,1.0,Ватутина,34.0,Площадь Маркса,0,9,54.975326,82.911653,1.254,6.123490652935286,0,Комфортная,0.0,18.723129447402275
real_estate_agent,Ленинский,4.0,17.0,10.0,5.15,1.0,Связистов,30.0,Площадь Маркса,0,3,54.961284,82.8373,4.426,9.315798925879871,1,Автомобильная,4.426,20.995143575918473
real_estate_agent,Центральный,4.0,5.0,6.0,5.2,1.0,Гоголя,31.0,Маршала Покрышкина,0,66,55.044707,82.93801,0.243,1.9668846587484727,1,Пешеходная,0.243,24.48355402924399
real_estate_agent,Октябрьский,6.0,9.0,8.5,5.2,1.0,Большевистская,35.2,Речной вокзал,0,43,54.995116,82.97184,2.689,5.092190976139016,1,Транспортная,2.689,18.571362265154814
real_estate_agent,Ленинский,3.0,5.0,5.0,5.2,1.0,Титова,30.4,Площадь Маркса,0,66,54.98197,82.876924,1.23,6.034764981007489,1,Комфортная,1.23,20.722462508013884
real_estate_agent,Советский,3.0,19.0,8.6,5.2,1.0,Балтийская,35.0,Площадь Маркса,0,14,54.855812,83.050003,17.159,21.07945927071576,0,Удалённая,0.0,3.132593146409371
real_estate_agent,Октябрьский,5.0,10.0,13.8,5.2,1.0,Плющихинская,48.02,Золотая Нива,0,4,55.014442,83.001988,3.066,5.484517374931609,1,Автомобильная,3.066,19.887488520502952
real_estate_agent,Ленинский,1.0,10.0,7.1,5.23,1.0,Горская,31.8,Спортивная,0,23,54.993913,82.911698,0.537,4.069357077007883,1,Комфортная,0.537,20.377500246472856
real_estate_agent,Октябрьский,6.0,10.0,10.0,5.2,1.0,Воинская,36.4,Золотая Нива,0,4,55.019243,82.978757,2.04,3.910708971379404,1,Транспортная,2.04,20.87454649560468
real_estate_agent,Ленинский,2.0,10.0,5.2,5.2,1.0,Пархоменко,42.8,Площадь Маркса,0,6,54.985881,82.84198,3.482,7.019657416042409,1,Автомобильная,3.482,22.582371130105678
real_estate_agent,Ленинский,5.0,10.0,11.0,5.2,1.0,Пархоменко,48.0,Площадь Маркса,0,6,54.986862,82.845286,3.288,6.793216971475349,1,Автомобильная,3.288,22.50901236109807
real_estate_agent,Дзержинский,9.0,11.0,10.0,5.2,1.0,Толбухина,32.2,Золотая Нива,0,15,55.040745,83.00638,1.994,5.601491903043539,1,Транспортная,1.994,22.6261716105284
real_estate_agent,Заельцовский,2.0,5.0,6.0,5.2,1.0,Тимирязева,31.0,Заельцовская,0,64,55.057981,82.894109,1.183,3.5184989420920583,1,Комфортная,1.183,27.043419491866754
