author_type,district,floor,kitchen_meters,price,rooms_count,year_of_construction
2.0,3.7,3.0,7.0,6500000.0,3.0,1977
2.0,4.0,4.0,7.2,6500000.0,3.0,1981
2.0,3.4,1.0,5.5,6500000.0,3.0,1967
2.0,3.7,4.0,8.5,6500000.0,3.0,2019
2.0,2.5,10.0,9.1,6500000.0,3.0,1992
2.0,2.5,1.0,8.2,6500000.0,3.0,1987
2.0,3.4,5.0,25.0,6500000.0,3.0,2019
2.0,3.3,3.0,9.0,6500000.0,3.0,2017
2.0,3.3,7.0,6.8,6500000.0,3.0,1974
2.0,3.4,1.0,5.8,6500000.0,3.0,1967
2.0,2.5,2.0,13.7,6500000.0,3.0,2010
2.0,2.5,6.0,7.0,6500000.0,3.0,2020
2.0,2.9,6.0,9.1,6500000.0,3.0,1990
2.0,3.7,6.0,18.8,6500000.0,3.0,2023
2.0,3.4,5.0,6.0,6500000.0,3.0,1989
2.0,2.9,9.0,7.2,6520000.0,3.0,2015
2.0,2.5,9.0,7.2,6590000.0,3.0,1973
2.0,2.9,8.0,8.2,6580000.0,3.0,2015
2.0,3.4,5.0,9.8,6600000.0,3.0,1957
2.0,3.4,9.0,7.1,6600000.0,3.0,1974
2.0,3.7,10.0,18.0,6600000.0,3.0,2022
2.0,2.9,9.0,9.0,6600000.0,3.0,1981
2.0,2.9,5.0,7.0,6600000.0,3.0,1976
2.0,3.4,8.0,6.8,6600000.0,3.0,1972
2.0,2.9,9.0,7.2,6600000.0,3.0,1986
2.0,3.9,6.0,5.3,6700000.0,3.0,1969
2.0,3.3,5.0,13.5,6700000.0,3.0,2016
2.0,2.5,2.0,5.0,6700000.0,3.0,1969
2.0,3.7,10.0,13.0,6700000.0,3.0,2019
2.0,4.2,5.0,8.9,6650000.0,3.0,1984
2.0,4.0,1.0,7.6,6650000.0,3.0,2022
2.0,3.4,2.0,6.7,6666666.0,3.0,2019
2.0,3.3,10.0,10.2,6650000.0,3.0,2006
2.0,4.0,2.0,6.0,6700000.0,3.0,1964
2.0,2.9,3.0,6.1,6750000.0,3.0,2015
2.0,2.9,1.0,13.4,6800000.0,3.0,2015
2.0,2.9,9.0,8.5,6800000.0,3.0,1993
2.0,4.4,9.0,8.0,6800000.0,3.0,1984
2.0,4.4,1.0,11.4,6800000.0,3.0,2013
2.0,3.4,2.0,10.0,6870000.0,3.0,1985
2.0,3.7,4.0,8.2,6800000.0,3.0,1989
2.0,3.7,6.0,12.8,6850000.0,3.0,2023
2.0,2.5,7.0,7.0,6850000.0,3.0,1976
2.0,3.9,8.0,5.5,6850000.0,3.0,1969
2.0,3.3,4.0,23.0,6800000.0,3.0,1960
2.0,4.2,3.0,13.4,6800000.0,3.0,2013
2.0,2.9,2.0,10.600000000000001,6800000.0,3.0,2023
2.0,2.5,6.0,6.0,6800000.0,3.0,1978
2.0,4.0,19.0,5.4,6800000.0,3.0,2022
2.0,3.7,18.0,48.0,6890000.0,3.0,2023
2.0,4.2,3.0,10.6,6900000.0,3.0,2020
2.0,2.9,4.0,13.3,6900000.0,3.0,1962
2.0,3.7,7.0,10.7,6900000.0,3.0,1978
2.0,2.5,1.0,16.4,6900000.0,3.0,2011
2.0,3.7,1.0,9.0,6900000.0,3.0,2017
2.0,4.4,8.0,10.0,6900000.0,3.0,1994
2.0,2.9,10.0,24.0,6900000.0,3.0,2023
2.0,3.3,5.0,8.9,6900000.0,3.0,1993
2.0,2.9,2.0,10.0,6990000.0,3.0,1989
2.0,2.9,11.0,10.0,6950000.0,3.0,2022
2.0,2.5,4.0,16.0,6950000.0,3.0,1969
2.0,2.9,5.0,7.0,6999000.0,3.0,1933
2.0,3.3,1.0,30.0,6950000.0,3.0,2017
2.0,4.0,3.0,7.0,6990000.0,3.0,1985
2.0,3.3,2.0,6.0,6990000.0,3.0,1958
2.0,4.2,3.0,6.0,6990000.0,3.0,1967
2.0,3.7,16.0,19.7,6990000.0,3.0,2014
2.0,4.4,12.0,10.0,6999000.0,3.0,2013
2.0,2.5,4.0,7.0,7000000.0,3.0,2020
2.0,3.4,5.0,7.2,7099999.0,3.0,1992
2.0,3.7,11.0,10.0,7000000.0,3.0,2023
2.0,2.9,1.0,18.0,7000000.0,3.0,2015
2.0,3.8,1.0,6.2,7000000.0,3.0,1964
2.0,2.5,2.0,7.5,7070000.0,3.0,2020
2.0,4.2,7.0,7.8,7000000.0,3.0,1994
2.0,3.7,3.0,7.1,7000000.0,3.0,1977
2.0,3.3,7.0,6.0,7000000.0,3.0,1989
2.0,2.5,1.0,9.3,7000000.0,3.0,2012
2.0,3.7,4.0,7.0,7000000.0,3.0,2019
2.0,3.3,1.0,9.0,7000000.0,3.0,1988
2.0,3.3,9.0,9.0,7000000.0,3.0,2002
2.0,2.5,2.0,13.5,7099000.0,3.0,2010
2.0,3.7,7.0,13.0,7000000.0,3.0,2023
2.0,4.2,1.0,5.4,7000000.0,3.0,1968
2.0,3.7,10.0,21.0,7040000.0,3.0,2024
2.0,4.2,3.0,17.0,7000000.0,3.0,2012
2.0,3.3,5.0,7.0,7000000.0,3.0,2017
2.0,2.9,5.0,6.0,7100000.0,3.0,1965
2.0,4.2,7.0,9.0,7100000.0,3.0,1977
2.0,3.3,7.0,7.0,7100000.0,3.0,1987
2.0,3.9,9.0,11.98,7100000.0,3.0,1981
2.0,4.2,1.0,10.6,7100000.0,3.0,1992
2.0,3.3,8.0,7.0,7200000.0,3.0,1987
2.0,2.9,6.0,13.0,7200000.0,3.0,2015
2.0,3.3,5.0,8.6,7200000.0,3.0,1990
2.0,2.5,15.0,8.0,7190000.0,3.0,2020
2.0,2.9,2.0,8.8,7150000.0,3.0,2015
2.0,4.4,9.0,12.7,7200000.0,3.0,2011
2.0,3.7,6.0,12.7,7150000.0,3.0,2019
2.0,2.9,8.0,19.2,7250000.0,3.0,2019
2.0,4.4,1.0,11.0,7250000.0,3.0,2012
2.0,2.5,1.0,8.2,7299000.0,3.0,2006
2.0,4.0,3.0,7.0,7250000.0,3.0,1981
2.0,3.3,5.0,7.1,7300000.0,3.0,1958
2.0,3.3,3.0,6.0,7300000.0,3.0,2017
2.0,2.5,8.0,7.0,7300000.0,3.0,1977
2.0,2.5,5.0,8.0,7300000.0,3.0,1971
2.0,4.4,4.0,8.0,7300000.0,3.0,2016
2.0,3.4,1.0,6.0,7300000.0,3.0,1967
2.0,2.5,2.0,8.7,7320000.0,3.0,1999
2.0,3.4,11.0,7.0,7300000.0,3.0,1979
2.0,2.5,5.0,7.0,7400000.0,3.0,1978
2.0,2.5,2.0,8.0,7400000.0,3.0,1999
2.0,4.0,4.0,5.0,7400000.0,3.0,1973
2.0,3.7,9.0,17.4,7400000.0,3.0,2022
2.0,4.2,4.0,11.0,7350000.0,3.0,2005
2.0,4.2,5.0,9.0,7480000.0,3.0,1974
2.0,3.9,4.0,7.0,7490000.0,3.0,1934
2.0,3.9,7.0,5.5,7450000.0,3.0,2002
2.0,2.9,9.0,12.8,7461000.0,3.0,2015
2.0,2.9,1.0,7.2,7500000.0,3.0,1949
2.0,4.2,3.0,8.7,7500000.0,3.0,1994
2.0,3.9,3.0,6.0,7500000.0,3.0,1934
2.0,4.0,8.0,7.0,7500000.0,3.0,1982
2.0,4.0,3.0,7.0,7500000.0,3.0,1987
2.0,2.5,2.0,25.5,7500000.0,3.0,2016
2.0,3.9,4.0,6.0,7500000.0,3.0,2002
2.0,2.5,3.0,8.7,7500000.0,3.0,2020
2.0,2.5,8.0,7.0,7500000.0,3.0,1975
2.0,2.5,4.0,8.6,7500000.0,3.0,2000
2.0,3.4,3.0,7.9,7500000.0,3.0,2019
2.0,3.4,4.0,8.0,7500000.0,3.0,1975
2.0,3.9,1.0,7.6,7500000.0,3.0,2002
2.0,4.2,1.0,7.0,7500000.0,3.0,1984
2.0,3.3,8.0,8.5,7500000.0,3.0,2014
2.0,2.9,3.0,13.0,7560000.0,3.0,2014
2.0,3.3,3.0,14.0,7500000.0,3.0,1980
2.0,3.3,4.0,9.0,7600000.0,3.0,2017
2.0,3.3,9.0,10.0,7600000.0,3.0,2011
2.0,2.9,5.0,13.2,7600000.0,3.0,2010
2.0,3.7,6.0,23.5,7600000.0,3.0,2017
2.0,4.0,4.0,6.0,7600000.0,3.0,2022
2.0,3.9,3.0,7.0,7630000.0,3.0,2002
2.0,4.2,7.0,8.1,7600000.0,3.0,1994
2.0,3.9,3.0,5.5,7700000.0,3.0,1970
2.0,2.5,4.0,7.0,7700000.0,3.0,2020
2.0,4.0,7.0,7.0,7700000.0,3.0,1975
2.0,3.7,5.0,8.0,7700000.0,3.0,1962
2.0,2.5,6.0,7.2,7700000.0,3.0,1973
2.0,3.4,11.0,14.0,7700000.0,3.0,2004
2.0,2.5,2.0,5.4,7700000.0,3.0,2020
2.0,3.7,16.0,18.0,7690000.0,3.0,2022
2.0,2.5,11.0,14.1,7650000.0,3.0,2027
2.0,3.3,9.0,10.0,7700000.0,3.0,2017
2.0,3.3,6.0,19.0,7700000.0,3.0,2025
2.0,2.9,3.0,8.0,7800000.0,3.0,2015
2.0,3.8,4.0,6.0,7800000.0,3.0,1940
2.0,2.9,4.0,8.0,7800000.0,3.0,2014
2.0,4.0,9.0,7.1,7790000.0,3.0,1972
2.0,2.5,3.0,18.0,7800000.0,3.0,2020
2.0,3.8,8.0,6.0,7800000.0,3.0,1974
2.0,2.5,6.0,11.0,7800000.0,3.0,2005
2.0,3.3,2.0,20.0,7840000.0,3.0,2017
2.0,3.4,5.0,11.1,7800000.0,3.0,1942
2.0,3.4,3.0,11.0,7850000.0,3.0,1986
2.0,3.4,8.0,6.9,7850000.0,3.0,2019
2.0,2.9,9.0,13.6,7880000.0,3.0,2023
2.0,4.2,2.0,12.0,7850000.0,3.0,2017
2.0,3.3,2.0,17.4,7890000.0,3.0,2017
2.0,2.5,8.0,7.0,7889000.0,3.0,2020
2.0,2.9,10.0,12.6,7890000.0,3.0,2010
2.0,4.0,6.0,7.0,7990000.0,3.0,1986
2.0,3.4,1.0,24.6,7990000.0,3.0,1986
2.0,4.4,8.0,12.8,7990000.0,3.0,2010
2.0,2.5,10.0,13.0,7990000.0,3.0,2016
2.0,3.8,5.0,6.5,7900000.0,3.0,1968
2.0,3.3,15.0,5.1,7990000.0,3.0,2021
2.0,4.0,6.0,10.7,7900000.0,3.0,1995
2.0,4.0,2.0,7.8,7999000.0,3.0,2022
2.0,4.0,10.0,5.0,7990000.0,3.0,2024
2.0,2.9,3.0,13.3,7930000.0,3.0,2015
2.0,4.2,5.0,9.0,7900000.0,3.0,1996
2.0,2.9,16.0,13.0,7900000.0,3.0,2022
2.0,3.9,2.0,5.2,7980000.0,3.0,1934
2.0,3.3,6.0,19.0,7990000.0,3.0,2025
2.0,3.3,6.0,18.9,7990000.0,3.0,2025
2.0,3.9,5.0,10.0,7900000.0,3.0,2002
2.0,3.4,5.0,7.0,7900000.0,3.0,2019
2.0,2.9,13.0,13.0,8000000.0,3.0,2024
2.0,2.5,3.0,6.6,8000000.0,3.0,2020
2.0,2.9,15.0,13.5,8000000.0,3.0,2024
2.0,3.3,9.0,10.6,8000000.0,3.0,2017
2.0,3.7,5.0,15.0,8000000.0,3.0,2023
2.0,3.7,3.0,12.2,8000000.0,3.0,2015
2.0,3.3,5.0,18.1,8000000.0,3.0,2023
2.0,2.5,9.0,13.0,8000000.0,3.0,1992
2.0,2.5,6.0,10.0,8000000.0,3.0,2021
2.0,3.7,12.0,18.0,8000000.0,3.0,2022
2.0,2.5,7.0,11.5,8000000.0,3.0,2005
2.0,3.9,1.0,18.6,8000000.0,3.0,1955
2.0,4.2,4.0,6.0,8000000.0,3.0,1994
2.0,3.4,4.0,8.0,8000000.0,3.0,1958
2.0,4.0,4.0,7.6,8100000.0,3.0,2022
2.0,3.9,1.0,7.8,8100000.0,3.0,2002
2.0,3.7,4.0,8.3,8050000.0,3.0,2003
2.0,2.9,11.0,14.0,8100000.0,3.0,2024
2.0,2.9,2.0,15.0,8100000.0,3.0,1957
2.0,3.9,8.0,8.0,8110000.0,3.0,1986
2.0,2.9,3.0,13.6,8100000.0,3.0,2024
2.0,4.4,3.0,8.8,8100000.0,3.0,2013
2.0,2.9,2.0,11.7,8200000.0,3.0,1941
2.0,3.3,15.0,11.0,8200000.0,3.0,2017
2.0,3.3,15.0,18.7,8150000.0,3.0,2017
2.0,3.3,3.0,13.4,8200000.0,3.0,2012
2.0,4.0,9.0,7.1,8150000.0,3.0,1981
2.0,4.0,7.0,8.0,8200000.0,3.0,1986
2.0,4.2,4.0,5.7,8200000.0,3.0,1994
2.0,4.0,9.0,12.7,8200000.0,3.0,1977
2.0,3.7,2.0,13.0,8200000.0,3.0,2017
2.0,2.9,10.0,13.4,8200000.0,3.0,2012
2.0,3.3,4.0,8.6,8200000.0,3.0,2017
2.0,3.9,12.0,12.0,8200000.0,3.0,1997
2.0,4.2,4.0,5.8,8250000.0,3.0,1962
2.0,3.3,2.0,13.4,8250000.0,3.0,2008
2.0,4.0,2.0,16.0,8250000.0,3.0,2016
2.0,2.5,4.0,8.5,8300000.0,3.0,2020
2.0,4.2,1.0,8.6,8350000.0,3.0,1986
2.0,2.5,14.0,23.3,8390000.0,3.0,2024
2.0,3.9,1.0,7.0,8300000.0,3.0,1981
2.0,3.3,3.0,13.5,8300000.0,3.0,2014
2.0,4.2,5.0,10.0,8300000.0,3.0,2006
2.0,2.5,7.0,8.0,8300000.0,3.0,2021
2.0,4.0,7.0,7.0,8300000.0,3.0,1973
2.0,2.9,9.0,10.0,8300000.0,3.0,1976
2.0,3.7,15.0,12.4,8325500.0,3.0,2025
2.0,4.2,9.0,9.0,8350000.0,3.0,1989
2.0,2.9,7.0,13.3,8300000.0,3.0,2011
2.0,2.5,2.0,14.0,8350000.0,3.0,2016
2.0,4.4,3.0,16.0,8300000.0,3.0,2009
2.0,4.0,4.0,13.1,8306911.0,3.0,2027
2.0,3.3,5.0,18.5,8480000.0,3.0,2021
2.0,4.0,10.0,13.4,8467473.0,3.0,2027
2.0,3.9,4.0,7.5,8499000.0,3.0,2002
2.0,2.9,7.0,14.0,8400000.0,3.0,2024
2.0,2.5,4.0,20.0,8500000.0,3.0,2009
2.0,2.9,4.0,8.9,8500000.0,3.0,2015
2.0,3.3,23.0,6.0,8500000.0,3.0,2015
2.0,2.9,12.0,19.5,8500000.0,3.0,2022
2.0,2.9,11.0,12.0,8500000.0,3.0,1996
2.0,2.9,4.0,8.0,8500000.0,3.0,1955
2.0,3.9,8.0,10.0,8500000.0,3.0,1981
2.0,2.5,2.0,12.2,8500000.0,3.0,1997
2.0,2.9,16.0,15.6,8500000.0,3.0,2015
2.0,3.3,16.0,8.5,8500000.0,3.0,2011
2.0,3.7,3.0,10.7,8500000.0,3.0,2021
2.0,3.9,6.0,7.2,8500000.0,3.0,1979
2.0,4.4,9.0,13.5,8500000.0,3.0,2009
2.0,2.5,1.0,8.8,8500000.0,3.0,1991
2.0,3.3,7.0,13.4,8600000.0,3.0,2017
2.0,2.9,4.0,16.0,8600000.0,3.0,2026
2.0,4.0,4.0,8.1,8699000.0,3.0,2022
2.0,3.9,7.0,6.9,8650000.0,3.0,1979
2.0,3.9,9.0,7.3,8700000.0,3.0,1977
2.0,4.0,20.0,12.6,8736936.0,3.0,2027
2.0,2.5,15.0,10.0,8700000.0,3.0,2020
2.0,2.5,17.0,20.1,8790000.0,3.0,2014
2.0,4.4,13.0,11.2,8799999.0,3.0,2013
2.0,3.9,4.0,10.8,8750000.0,3.0,1987
2.0,2.9,10.0,11.0,8794000.0,3.0,2024
2.0,2.9,7.0,12.0,8790000.0,3.0,2021
2.0,2.5,20.0,7.0,8750000.0,3.0,2022
2.0,2.5,8.0,12.9,8800000.0,3.0,2020
2.0,2.9,4.0,9.0,8800000.0,3.0,1992
2.0,2.5,8.0,5.0,8800000.0,3.0,2014
2.0,2.9,4.0,13.4,8850000.0,3.0,2012
2.0,4.4,1.0,8.0,8800000.0,3.0,2023
2.0,2.9,2.0,11.3,8850000.0,3.0,2001
2.0,4.2,6.0,12.8,8800000.0,3.0,1977
2.0,2.5,12.0,12.7,8900000.0,3.0,2011
2.0,3.4,4.0,11.2,8900000.0,3.0,2008
2.0,3.7,2.0,10.1,8990000.0,3.0,1996
2.0,2.5,8.0,23.0,8900000.0,3.0,2015
2.0,3.3,7.0,14.0,8900000.0,3.0,2026
2.0,4.0,5.0,8.0,8999000.0,3.0,1958
2.0,4.4,9.0,19.0,8900000.0,3.0,2013
2.0,4.4,21.0,20.0,8900000.0,3.0,2023
2.0,2.5,5.0,8.9,9000000.0,3.0,2000
2.0,2.5,10.0,11.0,9050000.0,3.0,2000
2.0,3.4,6.0,8.0,9000000.0,3.0,2010
2.0,3.4,6.0,11.0,9000000.0,3.0,1993
2.0,4.0,2.0,8.2,9000000.0,3.0,2022
2.0,3.7,1.0,13.5,9099000.0,3.0,2018
2.0,3.3,3.0,10.0,9000000.0,3.0,2017
2.0,4.2,1.0,6.0,9000000.0,3.0,1968
2.0,2.5,4.0,11.0,9000000.0,3.0,2009
2.0,2.9,1.0,18.3,9000000.0,3.0,2020
2.0,3.7,11.0,17.0,9000000.0,3.0,2022
2.0,4.4,7.0,12.3,9100000.0,3.0,2008
2.0,4.4,16.0,5.1,9147800.0,3.0,2025
2.0,3.3,12.0,6.3,9100000.0,3.0,2017
2.0,4.0,21.0,13.2,9185179.0,3.0,2027
2.0,2.5,5.0,14.0,9185000.0,3.0,2020
2.0,2.9,14.0,14.0,9200000.0,3.0,2015
2.0,4.0,4.0,6.7,9200000.0,3.0,1981
2.0,4.4,1.0,26.1,9200000.0,3.0,2013
2.0,4.0,11.0,13.4,9240000.0,3.0,2022
2.0,2.5,10.0,30.0,9200000.0,3.0,2010
2.0,2.5,3.0,10.0,9200000.0,3.0,2016
2.0,3.7,1.0,13.5,9200000.0,3.0,2023
2.0,3.4,4.0,20.0,9259000.0,3.0,2019
2.0,4.0,8.0,19.0,9300000.0,3.0,2024
2.0,3.7,1.0,9.0,9300000.0,3.0,2018
2.0,3.8,6.0,6.4,9300000.0,3.0,1973
2.0,2.5,2.0,8.0,9300000.0,3.0,1997
2.0,4.0,3.0,21.0,9350000.0,3.0,2024
2.0,3.9,4.0,7.0,9400000.0,3.0,1980
2.0,3.9,3.0,8.0,9500000.0,3.0,2002
2.0,4.0,9.0,20.0,9500000.0,3.0,2022
2.0,3.8,1.0,9.1,9500000.0,3.0,1986
2.0,2.9,4.0,10.0,9500000.0,3.0,2017
2.0,2.9,18.0,25.0,9500000.0,3.0,2021
2.0,4.0,4.0,7.0,9500000.0,3.0,2015
2.0,3.3,10.0,16.5,9500000.0,3.0,2017
2.0,4.0,2.0,8.3,9500000.0,3.0,1959
2.0,4.0,2.0,30.0,9500000.0,3.0,2025
2.0,3.7,8.0,22.0,9500000.0,3.0,2017
2.0,4.0,18.0,16.0,9500000.0,3.0,2025
2.0,4.0,2.0,7.0,9500000.0,3.0,1983
2.0,4.4,1.0,12.5,9500000.0,3.0,2010
2.0,3.7,10.0,12.1,9500000.0,3.0,2019
2.0,2.9,10.0,20.0,9600000.0,3.0,2015
2.0,3.4,8.0,24.0,9600000.0,3.0,2025
2.0,3.8,7.0,8.9,9600000.0,3.0,2007
2.0,3.4,13.0,16.7,9640000.0,3.0,2019
2.0,3.8,5.0,9.4,9700000.0,3.0,1934
2.0,2.9,9.0,13.2,9690000.0,3.0,2014
2.0,2.5,4.0,25.0,9700000.0,3.0,2025
2.0,4.2,10.0,8.0,9690000.0,3.0,2017
2.0,4.0,22.0,12.0,9700000.0,3.0,2023
2.0,2.9,2.0,9.7,9800000.0,3.0,2008
2.0,4.0,2.0,20.0,9800000.0,3.0,2018
2.0,2.9,17.0,13.6,9780000.0,3.0,2018
2.0,3.8,3.0,8.0,9800000.0,3.0,1960
2.0,3.3,5.0,11.0,9750000.0,3.0,2018
2.0,2.5,9.0,8.5,9800000.0,3.0,1993
2.0,2.5,1.0,18.0,9750000.0,3.0,2020
2.0,2.9,5.0,8.2,9900000.0,3.0,1960
2.0,2.5,10.0,10.0,9900000.0,3.0,2007
2.0,4.0,10.0,10.0,9900000.0,3.0,2024
2.0,3.3,3.0,13.8,9900000.0,3.0,2025
2.0,3.3,2.0,13.8,9900000.0,3.0,2025
2.0,3.7,14.0,5.0,9900000.0,3.0,2019
2.0,2.5,7.0,5.5,9850000.0,3.0,2024
2.0,3.4,4.0,8.2,10000000.0,3.0,1990
2.0,3.7,1.0,24.7,10000000.0,3.0,2017
2.0,3.3,8.0,25.0,10000000.0,3.0,2018
2.0,4.2,1.0,6.9,9950000.0,3.0,1972
2.0,3.8,4.0,6.4,9990000.0,3.0,1973
2.0,2.9,5.0,13.2,9999000.0,3.0,2014
2.0,2.5,8.0,9.0,10000000.0,3.0,2020
2.0,4.4,2.0,11.6,10000000.0,3.0,2013
2.0,3.4,2.0,15.0,9990000.0,3.0,2019
2.0,3.9,6.0,8.0,9990000.0,3.0,1977
2.0,3.7,1.0,14.1,10000000.0,3.0,2019
2.0,4.2,5.0,16.1,10000000.0,3.0,2006
2.0,2.9,13.0,5.0,10000000.0,3.0,2016
2.0,3.9,5.0,7.0,10000000.0,3.0,1982
2.0,2.9,5.0,13.6,10000000.0,3.0,2023
2.0,2.9,8.0,9.0,9980000.0,3.0,2006
2.0,3.4,16.0,18.7,9990000.0,3.0,2025
2.0,2.5,2.0,9.9,10100000.0,3.0,2010
2.0,4.4,9.0,15.1,10100000.0,3.0,2009
2.0,2.5,16.0,12.0,10200000.0,3.0,2020
2.0,4.0,11.0,10.0,10200000.0,3.0,2022
2.0,3.4,2.0,11.1,10150000.0,3.0,2002
2.0,3.4,1.0,16.0,10200000.0,3.0,2021
2.0,3.4,7.0,12.0,10200000.0,3.0,2015
2.0,4.0,2.0,22.7,10300000.0,3.0,2020
2.0,2.9,1.0,10.8,10320000.0,3.0,2009
2.0,2.5,3.0,11.3,10300000.0,3.0,2001
2.0,3.9,5.0,8.7,10300000.0,3.0,1961
2.0,3.4,9.0,11.9,10400000.0,3.0,2025
2.0,3.3,10.0,13.4,10400000.0,3.0,2010
2.0,2.5,4.0,18.0,10350000.0,3.0,2019
2.0,3.7,3.0,16.0,10500000.0,3.0,2014
2.0,3.3,7.0,11.2,10500000.0,3.0,2009
2.0,2.9,18.0,5.0,10500000.0,3.0,2025
2.0,3.3,3.0,18.6,10500000.0,3.0,2019
2.0,3.4,3.0,12.8,10500000.0,3.0,2019
2.0,2.5,10.0,13.0,10500000.0,3.0,2012
2.0,3.7,15.0,37.5,10500000.0,3.0,2017
2.0,4.0,8.0,27.0,10500000.0,3.0,2022
2.0,4.4,12.0,15.7,10500000.0,3.0,2020
2.0,3.8,4.0,6.8,10500000.0,3.0,1956
2.0,2.5,8.0,17.0,10500000.0,3.0,2024
2.0,4.0,9.0,21.0,10490000.0,3.0,2024
2.0,4.0,8.0,7.9,10600000.0,3.0,2022
2.0,2.5,16.0,16.0,10550000.0,3.0,2019
2.0,2.5,7.0,7.2,10600000.0,3.0,1973
2.0,2.9,14.0,11.2,10600000.0,3.0,2008
2.0,4.4,2.0,18.7,10600000.0,3.0,2016
2.0,2.9,3.0,11.0,10600000.0,3.0,1996
2.0,4.0,8.0,12.0,10570000.0,3.0,2021
2.0,3.4,17.0,21.7,10700000.0,3.0,2007
2.0,3.8,1.0,23.0,10700000.0,3.0,1979
2.0,4.0,11.0,21.0,10700000.0,3.0,2022
2.0,4.0,5.0,28.4,10700000.0,3.0,2013
2.0,4.0,6.0,5.9,10700000.0,3.0,2024
2.0,2.5,10.0,12.0,10700000.0,3.0,2014
2.0,4.0,4.0,17.0,10700000.0,3.0,2016
2.0,2.5,5.0,8.0,10770000.0,3.0,2020
2.0,3.7,10.0,13.5,10800000.0,3.0,2021
2.0,2.5,12.0,15.4,10880000.0,3.0,2020
2.0,3.3,2.0,23.0,10800000.0,3.0,2016
2.0,3.4,3.0,13.3,10800000.0,3.0,2024
2.0,4.0,9.0,10.0,10800000.0,3.0,2022
2.0,2.5,10.0,12.0,10900000.0,3.0,2020
2.0,2.5,6.0,11.0,10900000.0,3.0,2020
2.0,3.4,17.0,21.6,10940472.0,3.0,2019
2.0,4.0,2.0,10.8,10990000.0,3.0,2000
2.0,2.5,1.0,11.9,10999000.0,3.0,1998
2.0,4.4,4.0,12.0,10999000.0,3.0,2013
2.0,3.9,2.0,8.0,11000000.0,3.0,1941
2.0,4.0,18.0,13.4,11000000.0,3.0,2015
2.0,2.5,10.0,26.0,11000000.0,3.0,2023
2.0,3.4,16.0,13.0,11000000.0,3.0,2019
2.0,2.9,4.0,13.0,11000000.0,3.0,2009
2.0,3.3,24.0,14.0,11000000.0,3.0,2015
2.0,3.4,11.0,17.0,11000000.0,3.0,2024
2.0,2.5,2.0,6.1,11100000.0,3.0,2020
2.0,4.2,7.0,14.2,11200000.0,3.0,2015
2.0,4.2,8.0,7.0,11200000.0,3.0,1972
2.0,2.5,2.0,23.8,11200000.0,3.0,2024
2.0,3.4,9.0,11.1,11200000.0,3.0,2007
2.0,4.0,18.0,10.0,11300000.0,3.0,2022
2.0,4.0,3.0,8.0,11400000.0,3.0,1995
2.0,2.5,22.0,6.0,11300000.0,3.0,2015
2.0,4.0,5.0,12.0,11300000.0,3.0,1956
2.0,4.2,11.0,11.0,11300000.0,3.0,2012
2.0,2.9,24.0,8.0,11300000.0,3.0,2021
2.0,3.4,10.0,5.0,11350000.0,3.0,2025
2.0,3.4,3.0,10.0,11400000.0,3.0,2020
2.0,3.9,12.0,12.0,11400000.0,3.0,2023
2.0,2.9,13.0,10.1,11500000.0,3.0,2006
2.0,4.0,5.0,10.3,11500000.0,3.0,2025
2.0,2.5,6.0,8.8,11500000.0,3.0,1991
2.0,4.0,2.0,22.0,11500000.0,3.0,2022
2.0,3.9,2.0,9.0,11500000.0,3.0,1959
2.0,4.0,17.0,14.0,11500000.0,3.0,2021
2.0,4.0,2.0,13.3,11500000.0,3.0,1993
2.0,4.0,3.0,8.1,11500000.0,3.0,1953
2.0,3.3,15.0,13.8,11500000.0,3.0,2020
2.0,2.9,17.0,25.0,11450000.0,3.0,2021
2.0,2.9,15.0,31.0,11490000.0,3.0,2018
2.0,4.0,4.0,21.3,11500000.0,3.0,2022
2.0,4.0,5.0,23.0,11500000.0,3.0,2022
2.0,4.0,4.0,24.0,11490000.0,3.0,2022
2.0,2.5,7.0,20.0,11500000.0,3.0,2025
2.0,4.0,10.0,10.0,11500000.0,3.0,2024
2.0,2.9,3.0,26.0,11500000.0,3.0,2017
2.0,2.9,2.0,10.0,11500000.0,3.0,2011
2.0,2.9,2.0,15.0,11600000.0,3.0,2020
2.0,4.0,13.0,20.0,11585000.0,3.0,2014
2.0,3.8,13.0,9.1,11640000.0,3.0,2011
2.0,3.3,4.0,30.0,11700000.0,3.0,2017
2.0,4.0,11.0,11.1,11650000.0,3.0,2023
2.0,4.0,16.0,18.0,11750000.0,3.0,2023
2.0,3.4,6.0,19.0,11850000.0,3.0,2018
2.0,4.4,2.0,13.0,11800000.0,3.0,2012
2.0,3.7,7.0,12.0,11890000.0,3.0,2016
2.0,2.9,7.0,11.0,11800000.0,3.0,2010
2.0,2.5,6.0,22.8,11800000.0,3.0,2020
2.0,3.9,7.0,8.1,11999000.0,3.0,2002
2.0,3.8,9.0,8.0,11960000.0,3.0,1991
2.0,2.9,21.0,20.0,11900000.0,3.0,2021
2.0,4.0,20.0,14.1,11999000.0,3.0,2015
2.0,3.4,7.0,17.0,11990000.0,3.0,1994
2.0,4.0,22.0,13.0,11900000.0,3.0,2022
2.0,4.0,15.0,11.9,11950000.0,3.0,2021
2.0,2.5,4.0,11.8,11990000.0,3.0,2002
2.0,2.5,4.0,13.8,11980000.0,3.0,2003
