floor,kitchen_meters,price,rooms_count,total_meters,year_of_construction
5.0,7.0,7900.0,3.0,60.0,2019
13.0,13.0,8000.0,3.0,79.2,2024
3.0,6.6,8000.0,3.0,70.0,2020
15.0,13.5,8000.0,3.0,79.2,2024
9.0,10.6,8000.0,3.0,64.4,2017
5.0,15.0,8000.0,3.0,72.2,2023
3.0,12.2,8000.0,3.0,80.7,2015
5.0,18.1,8000.0,3.0,66.0,2023
9.0,13.0,8000.0,3.0,80.0,1992
6.0,10.0,8000.0,3.0,58.5,2021
12.0,18.0,8000.0,3.0,80.6,2022
7.0,11.5,8000.0,3.0,63.7,2005
1.0,18.6,8000.0,3.0,60.8,1955
4.0,6.0,8000.0,3.0,63.0,1994
4.0,8.0,8000.0,3.0,82.5,1958
4.0,7.6,8100.0,3.0,58.8,2022
1.0,7.8,8100.0,3.0,62.0,2002
4.0,8.3,8050.0,3.0,63.1,2003
11.0,14.0,8100.0,3.0,79.5,2024
2.0,15.0,8100.0,3.0,83.4,1957
8.0,8.0,8110.0,3.0,60.8,1986
3.0,13.6,8100.0,3.0,79.4,2024
3.0,8.8,8100.0,3.0,62.6,2013
2.0,11.7,8200.0,3.0,69.3,1941
15.0,11.0,8200.0,3.0,80.6,2017
15.0,18.7,8150.0,3.0,65.0,2017
3.0,13.4,8200.0,3.0,73.8,2012
9.0,7.1,8150.0,3.0,57.7,1981
7.0,8.0,8200.0,3.0,60.0,1986
4.0,5.7,8200.0,3.0,57.6,1994
9.0,12.7,8200.0,3.0,60.4,1977
2.0,13.0,8200.0,3.0,65.9,2017
10.0,13.4,8200.0,3.0,69.4,2012
4.0,8.6,8200.0,3.0,72.6,2017
12.0,12.0,8200.0,3.0,70.0,1997
4.0,5.8,8250.0,3.0,59.1,1962
2.0,13.4,8250.0,3.0,73.7,2008
2.0,16.0,8250.0,3.0,69.5,2016
4.0,8.5,8300.0,3.0,80.5,2020
1.0,8.6,8350.0,3.0,64.0,1986
14.0,23.3,8390.0,3.0,71.3,2024
1.0,7.0,8300.0,3.0,61.6,1981
3.0,13.5,8300.0,3.0,73.1,2014
5.0,10.0,8300.0,3.0,62.7,2006
7.0,8.0,8300.0,3.0,74.3,2021
7.0,7.0,8300.0,3.0,56.8,1973
9.0,10.0,8300.0,3.0,67.5,1976
15.0,12.4,8325.0,3.0,72.5,2025
9.0,9.0,8350.0,3.0,64.0,1989
7.0,13.3,8300.0,3.0,73.3,2011
2.0,14.0,8350.0,3.0,73.0,2016
3.0,16.0,8300.0,3.0,62.7,2009
4.0,13.1,8306.0,3.0,98.9,2027
5.0,18.5,8480.0,3.0,60.2,2021
10.0,13.4,8467.0,3.0,98.7,2027
4.0,7.5,8499.0,3.0,75.9,2002
7.0,14.0,8400.0,3.0,79.2,2024
4.0,20.0,8500.0,3.0,78.0,2009
4.0,8.9,8500.0,3.0,71.2,2015
23.0,6.0,8500.0,3.0,73.0,2015
12.0,19.5,8500.0,3.0,53.2,2022
11.0,12.0,8500.0,3.0,75.8,1996
4.0,8.0,8500.0,3.0,67.1,1955
8.0,10.0,8500.0,3.0,56.6,1981
2.0,12.2,8500.0,3.0,60.4,1997
16.0,15.6,8500.0,3.0,55.7,2015
16.0,8.5,8500.0,3.0,70.2,2011
3.0,10.7,8500.0,3.0,65.0,2021
6.0,7.2,8500.0,3.0,64.7,1979
9.0,13.5,8500.0,3.0,74.0,2009
1.0,8.8,8500.0,3.0,64.3,1991
7.0,13.4,8600.0,3.0,73.3,2017
4.0,16.0,8600.0,3.0,53.98,2026
4.0,8.1,8699.0,3.0,64.2,2022
7.0,6.9,8650.0,3.0,59.1,1979
9.0,7.3,8700.0,3.0,68.5,1977
20.0,12.6,8736.0,3.0,98.4,2027
15.0,10.0,8700.0,3.0,70.6,2020
17.0,20.1,8790.0,3.0,59.5,2014
13.0,11.2,8799.0,3.0,72.6,2013
4.0,10.8,8750.0,3.0,57.8,1987
10.0,11.0,8794.0,3.0,78.7,2024
7.0,12.0,8790.0,3.0,61.4,2021
20.0,7.0,8750.0,3.0,45.8,2022
8.0,12.9,8800.0,3.0,80.2,2020
4.0,9.0,8800.0,3.0,68.0,1992
8.0,5.0,8800.0,3.0,60.3,2014
4.0,13.4,8850.0,3.0,72.8,2012
1.0,8.0,8800.0,3.0,59.8,2023
2.0,11.3,8850.0,3.0,67.0,2001
6.0,12.8,8800.0,3.0,64.0,1977
12.0,12.7,8900.0,3.0,82.9,2011
4.0,11.2,8900.0,3.0,77.2,2008
2.0,10.1,8990.0,3.0,91.7,1996
8.0,23.0,8900.0,3.0,64.5,2015
7.0,14.0,8900.0,3.0,78.0,2026
5.0,8.0,8999.0,3.0,77.0,1958
9.0,19.0,8900.0,3.0,53.0,2013
21.0,20.0,8900.0,3.0,75.6,2023
5.0,8.9,9000.0,3.0,63.1,2000
10.0,11.0,9050.0,3.0,65.0,2000
6.0,8.0,9000.0,3.0,78.0,2010
6.0,11.0,9000.0,3.0,90.0,1993
2.0,8.2,9000.0,3.0,65.7,2022
1.0,13.5,9099.0,3.0,75.6,2018
3.0,10.0,9000.0,3.0,94.1,2017
1.0,6.0,9000.0,3.0,52.9,1968
4.0,11.0,9000.0,3.0,70.0,2009
1.0,18.3,9000.0,3.0,81.7,2020
11.0,17.0,9000.0,3.0,100.0,2022
7.0,12.3,9100.0,3.0,74.1,2008
16.0,5.1,9147.0,3.0,56.5,2025
12.0,6.3,9100.0,3.0,81.5,2017
21.0,13.2,9185.0,3.0,103.1,2027
5.0,14.0,9185.0,3.0,83.0,2020
14.0,14.0,9200.0,3.0,59.6,2015
4.0,6.7,9200.0,3.0,59.3,1981
1.0,26.1,9200.0,3.0,69.1,2013
11.0,13.4,9240.0,3.0,92.2,2022
10.0,30.0,9200.0,3.0,84.3,2010
3.0,10.0,9200.0,3.0,75.0,2016
1.0,13.5,9200.0,3.0,93.0,2023
4.0,20.0,9259.0,3.0,67.0,2019
8.0,19.0,9300.0,3.0,64.1,2024
1.0,9.0,9300.0,3.0,86.9,2018
6.0,6.4,9300.0,3.0,59.3,1973
2.0,8.0,9300.0,3.0,61.8,1997
3.0,21.0,9350.0,3.0,69.7,2024
4.0,7.0,9400.0,3.0,61.8,1980
3.0,8.0,9500.0,3.0,66.5,2002
9.0,20.0,9500.0,3.0,91.2,2022
1.0,9.1,9500.0,3.0,60.7,1986
4.0,10.0,9500.0,3.0,73.3,2017
18.0,25.0,9500.0,3.0,66.7,2021
4.0,7.0,9500.0,3.0,54.8,2015
10.0,16.5,9500.0,3.0,83.4,2017
2.0,8.3,9500.0,3.0,74.5,1959
2.0,30.0,9500.0,3.0,84.0,2025
8.0,22.0,9500.0,3.0,88.6,2017
18.0,16.0,9500.0,3.0,102.0,2025
2.0,7.0,9500.0,3.0,62.0,1983
1.0,12.5,9500.0,3.0,81.3,2010
10.0,12.1,9500.0,3.0,75.1,2019
10.0,20.0,9600.0,3.0,68.0,2015
8.0,24.0,9600.0,3.0,62.3,2025
7.0,8.9,9600.0,3.0,65.2,2007
13.0,16.7,9640.0,3.0,80.0,2019
5.0,9.4,9700.0,3.0,94.6,1934
9.0,13.2,9690.0,3.0,72.4,2014
4.0,25.0,9700.0,3.0,64.8,2025
10.0,8.0,9690.0,3.0,87.0,2017
22.0,12.0,9700.0,3.0,62.9,2023
2.0,9.7,9800.0,3.0,74.5,2008
2.0,20.0,9800.0,3.0,58.0,2018
17.0,13.6,9780.0,3.0,84.0,2018
3.0,8.0,9800.0,3.0,79.6,1960
5.0,11.0,9750.0,3.0,72.4,2018
9.0,8.5,9800.0,3.0,65.2,1993
1.0,18.0,9750.0,3.0,63.0,2020
5.0,8.2,9900.0,3.0,75.2,1960
10.0,10.0,9900.0,3.0,71.1,2007
10.0,10.0,9900.0,3.0,85.5,2024
3.0,13.8,9900.0,3.0,81.8,2025
2.0,13.8,9900.0,3.0,86.2,2025
14.0,5.0,9900.0,3.0,97.2,2019
7.0,5.5,9850.0,3.0,86.9,2024
4.0,8.2,10000.0,3.0,76.1,1990
1.0,24.7,10000.0,3.0,105.0,2017
8.0,25.0,10000.0,3.0,72.4,2018
1.0,6.9,9950.0,3.0,59.4,1972
4.0,6.4,9990.0,3.0,58.1,1973
5.0,13.2,9999.0,3.0,82.0,2014
8.0,9.0,10000.0,3.0,65.0,2020
2.0,11.6,10000.0,3.0,74.9,2013
2.0,15.0,9990.0,3.0,76.1,2019
6.0,8.0,9990.0,3.0,60.0,1977
1.0,14.1,10000.0,3.0,63.0,2019
5.0,16.1,10000.0,3.0,112.8,2006
13.0,5.0,10000.0,3.0,69.6,2016
5.0,7.0,10000.0,3.0,63.0,1982
5.0,13.6,10000.0,3.0,79.5,2023
8.0,9.0,9980.0,3.0,81.0,2006
16.0,18.7,9990.0,3.0,69.27,2025
2.0,9.9,10100.0,3.0,81.8,2010
9.0,15.1,10100.0,3.0,76.3,2009
16.0,12.0,10200.0,3.0,86.0,2020
11.0,10.0,10200.0,3.0,59.9,2022
2.0,11.1,10150.0,3.0,95.6,2002
1.0,16.0,10200.0,3.0,58.5,2021
7.0,12.0,10200.0,3.0,65.8,2015
2.0,22.7,10300.0,3.0,67.6,2020
1.0,10.8,10320.0,3.0,76.0,2009
3.0,11.3,10300.0,3.0,85.2,2001
5.0,8.7,10300.0,3.0,88.2,1961
9.0,11.9,10400.0,3.0,66.1,2025
10.0,13.4,10400.0,3.0,73.9,2010
4.0,18.0,10350.0,3.0,63.7,2019
3.0,16.0,10500.0,3.0,104.8,2014
7.0,11.2,10500.0,3.0,84.4,2009
18.0,5.0,10500.0,3.0,55.6,2025
3.0,18.6,10500.0,3.0,72.8,2019
3.0,12.8,10500.0,3.0,99.0,2019
10.0,13.0,10500.0,3.0,86.3,2012
15.0,37.5,10500.0,3.0,103.0,2017
8.0,27.0,10500.0,3.0,75.0,2022
12.0,15.7,10500.0,3.0,72.8,2020
4.0,6.8,10500.0,3.0,88.7,1956
8.0,17.0,10500.0,3.0,67.0,2024
9.0,21.0,10490.0,3.0,89.0,2024
8.0,7.9,10600.0,3.0,86.3,2022
16.0,16.0,10550.0,3.0,92.3,2019
7.0,7.2,10600.0,3.0,60.6,1973
14.0,11.2,10600.0,3.0,70.0,2008
2.0,18.7,10600.0,3.0,78.0,2016
3.0,11.0,10600.0,3.0,85.0,1996
8.0,12.0,10570.0,3.0,76.0,2021
17.0,21.7,10700.0,3.0,97.9,2007
1.0,23.0,10700.0,3.0,80.3,1979
11.0,21.0,10700.0,3.0,72.0,2022
5.0,28.4,10700.0,3.0,85.2,2013
6.0,5.9,10700.0,3.0,89.63,2024
10.0,12.0,10700.0,3.0,80.4,2014
4.0,17.0,10700.0,3.0,105.0,2016
5.0,8.0,10770.0,3.0,76.0,2020
10.0,13.5,10800.0,3.0,77.6,2021
12.0,15.4,10880.0,3.0,77.0,2020
2.0,23.0,10800.0,3.0,93.8,2016
3.0,13.3,10800.0,3.0,84.4,2024
9.0,10.0,10800.0,3.0,70.0,2022
10.0,12.0,10900.0,3.0,71.0,2020
6.0,11.0,10900.0,3.0,72.0,2020
17.0,21.6,10940.0,3.0,70.62,2019
2.0,10.8,10990.0,3.0,95.2,2000
1.0,11.9,10999.0,3.0,76.3,1998
4.0,12.0,10999.0,3.0,92.0,2013
2.0,8.0,11000.0,3.0,65.2,1941
18.0,13.4,11000.0,3.0,82.8,2015
10.0,26.0,11000.0,3.0,57.3,2023
16.0,13.0,11000.0,3.0,63.5,2019
4.0,13.0,11000.0,3.0,90.0,2009
24.0,14.0,11000.0,3.0,68.3,2015
11.0,17.0,11000.0,3.0,80.0,2024
2.0,6.1,11100.0,3.0,62.6,2020
7.0,14.2,11200.0,3.0,81.4,2015
8.0,7.0,11200.0,3.0,62.7,1972
2.0,23.8,11200.0,3.0,89.0,2024
9.0,11.1,11200.0,3.0,67.5,2007
18.0,10.0,11300.0,3.0,119.9,2022
3.0,8.0,11400.0,3.0,71.7,1995
22.0,6.0,11300.0,3.0,69.1,2015
5.0,12.0,11300.0,3.0,91.0,1956
11.0,11.0,11300.0,3.0,75.6,2012
24.0,8.0,11300.0,3.0,52.8,2021
10.0,5.0,11350.0,3.0,56.5,2025
3.0,10.0,11400.0,3.0,60.9,2020
12.0,12.0,11400.0,3.0,51.0,2023
13.0,10.1,11500.0,3.0,94.8,2006
5.0,10.3,11500.0,3.0,70.0,2025
6.0,8.8,11500.0,3.0,65.7,1991
2.0,22.0,11500.0,3.0,65.8,2022
2.0,9.0,11500.0,3.0,74.2,1959
17.0,14.0,11500.0,3.0,70.0,2021
2.0,13.3,11500.0,3.0,81.2,1993
3.0,8.1,11500.0,3.0,75.1,1953
15.0,13.8,11500.0,3.0,78.7,2020
17.0,25.0,11450.0,3.0,81.0,2021
15.0,31.0,11490.0,3.0,83.2,2018
4.0,21.3,11500.0,3.0,114.0,2022
5.0,23.0,11500.0,3.0,75.5,2022
4.0,24.0,11490.0,3.0,60.0,2022
7.0,20.0,11500.0,3.0,72.6,2025
10.0,10.0,11500.0,3.0,76.01,2024
3.0,26.0,11500.0,3.0,69.1,2017
2.0,10.0,11500.0,3.0,73.0,2011
2.0,15.0,11600.0,3.0,84.0,2020
13.0,20.0,11585.0,3.0,65.0,2014
13.0,9.1,11640.0,3.0,75.9,2011
4.0,30.0,11700.0,3.0,80.0,2017
11.0,11.1,11650.0,3.0,96.6,2023
16.0,18.0,11750.0,3.0,60.0,2023
6.0,19.0,11850.0,3.0,60.0,2018
2.0,13.0,11800.0,3.0,82.3,2012
7.0,12.0,11890.0,3.0,78.9,2016
7.0,11.0,11800.0,3.0,97.7,2010
6.0,22.8,11800.0,3.0,77.5,2020
7.0,8.1,11999.0,3.0,83.1,2002
9.0,8.0,11960.0,3.0,65.8,1991
21.0,20.0,11900.0,3.0,55.1,2021
20.0,14.1,11999.0,3.0,82.6,2015
7.0,17.0,11990.0,3.0,69.1,1994
22.0,13.0,11900.0,3.0,65.89,2022
15.0,11.9,11950.0,3.0,84.8,2021
4.0,11.8,11990.0,3.0,95.1,2002
4.0,13.8,11980.0,3.0,102.9,2003
3.0,12.0,11950.0,3.0,60.3,2019
25.0,14.0,12000.0,3.0,65.0,2019
17.0,7.0,12000.0,3.0,70.9,2019
14.0,16.6,12000.0,3.0,57.5,2020
10.0,12.2,12000.0,3.0,87.8,2012
2.0,9.0,12000.0,3.0,80.0,2020
4.0,15.0,12000.0,3.0,82.0,2015
5.0,17.8,12000.0,3.0,132.3,1994
6.0,19.7,12000.0,3.0,66.9,2017
6.0,12.0,12150.0,3.0,69.0,2017
4.0,15.0,12200.0,3.0,60.0,2022
10.0,14.0,12200.0,3.0,70.0,2020
24.0,16.0,12300.0,3.0,65.0,2021
9.0,10.8,12300.0,3.0,62.5,1981
10.0,22.200000000000003,12300.0,3.0,111.0,2020
3.0,7.5,12300.0,3.0,75.2,2007
5.0,24.8,12450.0,3.0,83.7,2022
4.0,11.7,12400.0,3.0,78.5,1998
7.0,7.0,12450.0,3.0,61.1,1973
2.0,10.0,12485.0,3.0,73.2,1934
3.0,15.0,12400.0,3.0,131.3,1999
7.0,6.0,12400.0,3.0,62.5,1952
17.0,38.5,12400.0,3.0,98.2,2009
6.0,24.9,12500.0,3.0,74.9,1981
10.0,11.7,12500.0,3.0,79.0,2020
3.0,8.4,12555.0,3.0,70.7,2007
10.0,13.0,12500.0,3.0,77.0,2014
4.0,9.0,12500.0,3.0,132.0,1998
14.0,8.7,12500.0,3.0,70.9,2002
3.0,10.0,12500.0,3.0,75.4,2006
3.0,10.0,12550.0,3.0,74.4,2021
3.0,26.0,12500.0,3.0,138.0,2006
4.0,15.0,12500.0,3.0,82.0,1994
12.0,13.0,12500.0,3.0,96.6,2022
10.0,18.7,12500.0,3.0,62.5,2013
2.0,16.8,12600.0,3.0,90.0,2025
3.0,14.4,12700.0,3.0,86.0,2015
14.0,9.0,12650.0,3.0,77.0,2024
3.0,18.2,12800.0,3.0,62.3,2024
4.0,10.9,12850.0,3.0,78.0,2016
6.0,22.2,12800.0,3.0,111.0,2003
5.0,12.2,12800.0,3.0,64.4,2013
4.0,18.0,12800.0,3.0,104.5,2022
3.0,14.6,12800.0,3.0,79.4,2017
8.0,14.0,12800.0,3.0,72.0,2020
11.0,16.2,12985.0,3.0,90.6,2006
4.0,10.0,12900.0,3.0,105.3,2022
12.0,11.3,12999.0,3.0,71.1,2019
13.0,20.0,12999.0,3.0,98.1,2011
2.0,22.0,12990.0,3.0,90.0,2024
13.0,10.5,12900.0,3.0,94.3,2003
7.0,12.0,12950.0,3.0,77.1,2007
8.0,27.2,12900.0,3.0,86.0,2024
3.0,11.2,12990.0,3.0,80.5,2015
7.0,25.0,12900.0,3.0,85.0,2004
8.0,10.0,12900.0,3.0,71.6,2007
10.0,9.0,12950.0,3.0,78.5,2016
4.0,23.0,12900.0,3.0,69.8,2002
12.0,5.0,12999.0,3.0,94.0,2024
7.0,13.0,13000.0,3.0,97.8,2002
5.0,8.6,13000.0,3.0,74.3,1968
14.0,10.4,13000.0,3.0,95.1,2007
8.0,12.7,13000.0,3.0,85.6,2017
3.0,7.6,13000.0,3.0,68.1,1962
7.0,12.0,13000.0,3.0,75.0,2020
6.0,20.0,13200.0,3.0,75.0,2017
2.0,14.0,13150.0,3.0,58.0,2022
4.0,11.0,13300.0,3.0,100.0,1998
3.0,29.0,13300.0,3.0,72.2,1954
12.0,21.0,13500.0,3.0,64.7,2022
18.0,14.0,13400.0,3.0,90.6,2016
23.0,15.1,13450.0,3.0,105.0,2021
16.0,24.5,13499.0,3.0,98.2,2015
4.0,12.9,13500.0,3.0,85.2,1998
17.0,16.8,13500.0,3.0,81.3,2024
17.0,15.7,13500.0,3.0,83.7,2018
2.0,28.0,13500.0,3.0,81.0,2022
4.0,12.6,13450.0,3.0,88.0,2005
2.0,11.9,13500.0,3.0,95.7,2011
15.0,5.3,13500.0,3.0,63.1,2024
2.0,16.8,13500.0,3.0,84.0,2022
7.0,9.3,13600.0,3.0,90.0,1980
4.0,21.0,13600.0,3.0,57.9,2019
7.0,12.5,13700.0,3.0,86.2,2016
6.0,22.0,13700.0,3.0,67.8,2017
4.0,16.0,13700.0,3.0,99.2,2000
17.0,20.0,13700.0,3.0,65.0,2020
5.0,29.9,13700.0,3.0,88.7,2017
4.0,25.0,13800.0,3.0,75.3,2020
1.0,15.0,13930.0,3.0,74.5,2009
9.0,5.0,13900.0,3.0,61.7,2026
21.0,20.3,13900.0,3.0,61.9,2023
13.0,17.0,13900.0,3.0,106.4,2022
2.0,25.0,13900.0,3.0,71.0,2017
18.0,16.5,14000.0,3.0,72.6,2021
5.0,16.0,14000.0,3.0,93.0,2013
2.0,13.5,14000.0,3.0,88.2,2022
3.0,17.0,13999.0,3.0,103.1,2012
4.0,9.1,14000.0,3.0,71.8,1940
2.0,35.0,13990.0,3.0,99.8,2000
4.0,20.0,14000.0,3.0,101.1,2023
7.0,4.6,14000.0,3.0,73.47,2019
8.0,20.8,14099.0,3.0,67.4,2018
4.0,14.0,14199.0,3.0,106.1,2015
11.0,10.3,14199.0,3.0,87.4,2020
11.0,20.0,14100.0,3.0,124.8,1996
19.0,23.0,14100.0,3.0,87.0,2020
4.0,8.7,14300.0,3.0,71.2,1958
12.0,21.0,14300.0,3.0,83.4,2017
16.0,23.0,14500.0,3.0,74.8,2011
8.0,12.0,14500.0,3.0,94.5,2013
20.0,17.5,14500.0,3.0,62.4,2019
8.0,9.0,14500.0,3.0,72.0,2003
5.0,24.5,14500.0,3.0,108.1,1996
9.0,12.0,14500.0,3.0,115.0,1997
2.0,16.0,14400.0,3.0,110.0,1999
4.0,26.0,14500.0,3.0,99.2,2005
15.0,13.0,14450.0,3.0,95.0,2024
10.0,16.0,14499.0,3.0,95.7,2013
6.0,25.5,14500.0,3.0,89.5,2022
11.0,12.64,14400.0,3.0,63.2,2026
9.0,20.0,14500.0,3.0,93.2,2014
6.0,30.0,14550.0,3.0,121.0,2023
3.0,7.1,14700.0,3.0,63.0,1994
9.0,20.2,14700.0,3.0,61.8,2019
7.0,21.5,14700.0,3.0,98.0,2011
4.0,27.1,14800.0,3.0,79.3,2018
23.0,8.0,14880.0,3.0,91.1,2013
3.0,15.0,14800.0,3.0,95.6,2015
7.0,21.0,14900.0,3.0,68.0,2022
4.0,17.8,14900.0,3.0,104.6,2004
11.0,25.0,14800.0,3.0,108.5,2004
6.0,16.6,14800.0,3.0,103.6,2022
16.0,14.2,14800.0,3.0,110.3,2002
9.0,21.0,14840.0,3.0,74.5,2020
2.0,23.1,15090.0,3.0,84.7,1937
3.0,16.1,15000.0,3.0,92.9,1945
17.0,13.0,14990.0,3.0,89.0,2019
10.0,11.7,15000.0,3.0,96.9,2004
3.0,20.0,15000.0,3.0,100.0,2005
4.0,12.5,15000.0,3.0,101.5,2008
2.0,16.0,14950.0,3.0,110.0,1999
1.0,8.8,15000.0,3.0,76.8,1994
1.0,14.0,15000.0,3.0,74.0,1961
4.0,17.0,15000.0,3.0,93.0,1970
7.0,20.0,15000.0,3.0,85.3,2020
9.0,10.0,14990.0,3.0,88.0,2016
3.0,11.0,15050.0,3.0,79.0,2009
6.0,8.6,15000.0,3.0,91.33,2025
9.0,18.3,15200.0,3.0,127.0,2015
8.0,14.4,15300.0,3.0,94.6,2007
11.0,12.9,15300.0,3.0,90.0,2010
3.0,14.6,15500.0,3.0,82.3,2008
18.0,13.9,15500.0,3.0,85.6,2024
7.0,8.7,15500.0,3.0,76.2,1957
12.0,13.0,15500.0,3.0,75.0,2023
4.0,27.0,15700.0,3.0,134.0,2004
4.0,28.6,15600.0,3.0,133.1,2009
17.0,17.0,15600.0,3.0,75.0,2017
16.0,18.0,15600.0,3.0,77.8,2023
3.0,12.0,15800.0,3.0,68.0,2019
4.0,24.0,15800.0,3.0,78.3,2020
3.0,14.5,15800.0,3.0,100.1,2014
2.0,19.7,15850.0,3.0,120.2,2006
9.0,16.0,16000.0,3.0,70.8,2015
13.0,30.0,16000.0,3.0,101.0,2015
4.0,13.0,16000.0,3.0,84.3,2019
4.0,12.7,15970.0,3.0,93.7,2014
2.0,32.0,15999.0,3.0,113.0,2007
24.0,31.2,15900.0,3.0,90.6,2012
14.0,10.0,16000.0,3.0,87.7,2006
18.0,15.0,15900.0,3.0,71.1,2022
23.0,5.0,16000.0,3.0,92.2,2028
15.0,10.0,15999.0,3.0,77.6,2018
9.0,16.6,15990.0,3.0,103.8,2013
15.0,14.0,16000.0,3.0,71.0,2020
3.0,22.0,15900.0,3.0,64.0,2020
13.0,18.0,16000.0,3.0,93.0,2018
24.0,12.7,16000.0,3.0,85.3,2013
8.0,3.8,16200.0,3.0,62.3,2020
9.0,5.1,16500.0,3.0,95.5,2020
6.0,12.2,16500.0,3.0,116.2,2016
17.0,14.0,16499.0,3.0,99.15,2018
5.0,30.5,16490.0,3.0,84.9,2007
8.0,27.0,16500.0,3.0,89.5,2009
25.0,31.0,16400.0,3.0,125.0,2024
1.0,11.3,16500.0,3.0,76.3,1938
4.0,16.3,16500.0,3.0,120.0,2003
5.0,16.2,16500.0,3.0,110.0,2000
10.0,18.0,16500.0,3.0,107.9,2002
3.0,23.0,16500.0,3.0,75.0,2019
8.0,20.0,16600.0,3.0,80.2,2021
5.0,7.3,16800.0,3.0,58.7,1981
12.0,16.0,16890.0,3.0,108.5,2014
3.0,17.4,16800.0,3.0,137.8,2003
7.0,10.8,16800.0,3.0,97.6,2007
4.0,10.4,16750.0,3.0,72.9,1994
21.0,40.0,16700.0,3.0,111.7,2008
6.0,20.0,17000.0,3.0,102.2,2008
3.0,10.7,17000.0,3.0,82.5,2016
16.0,16.0,16999.0,3.0,72.0,2020
6.0,14.9,16990.0,3.0,102.2,2005
5.0,22.0,16950.0,3.0,109.0,1998
11.0,26.0,17000.0,3.0,88.12,2026
17.0,16.8,17200.0,3.0,107.0,2010
4.0,14.6,17300.0,3.0,94.2,2007
7.0,45.0,17390.0,3.0,166.0,2025
11.0,25.0,17500.0,3.0,137.9,2001
18.0,16.4,17500.0,3.0,93.3,2025
11.0,21.0,17500.0,3.0,116.0,2012
24.0,26.4,17500.0,3.0,64.9,2022
8.0,14.0,17500.0,3.0,91.9,2013
14.0,10.0,17450.0,3.0,60.6,2022
3.0,12.0,17500.0,3.0,99.2,2007
9.0,16.7,17470.0,3.0,110.0,2002
12.0,19.0,17650.0,3.0,96.0,2017
10.0,11.1,17590.0,3.0,89.0,2010
3.0,28.0,17850.0,3.0,98.7,2004
4.0,9.0,18000.0,3.0,75.5,1994
20.0,10.0,18000.0,3.0,90.0,2016
7.0,13.0,18000.0,3.0,98.6,2004
12.0,25.5,17990.0,3.0,91.8,2015
7.0,13.0,18000.0,3.0,77.84,2026
14.0,7.8,17900.0,3.0,82.3,2022
9.0,42.6,17900.0,3.0,130.0,2011
2.0,24.5,18000.0,3.0,112.6,2022
8.0,16.2,18000.0,3.0,108.2,2022
2.0,24.0,18000.0,3.0,85.0,2019
1.0,5.3,17900.0,3.0,82.7,2024
4.0,13.6,18350.0,3.0,101.0,2002
3.0,17.5,18300.0,3.0,88.1,2021
8.0,20.0,18570.0,3.0,80.0,2021
8.0,33.0,18500.0,3.0,78.3,2005
14.0,10.0,18500.0,3.0,100.1,2020
4.0,20.0,18500.0,3.0,83.0,2002
12.0,14.0,18500.0,3.0,80.0,2020
8.0,14.0,18500.0,3.0,106.0,2005
3.0,30.5,18500.0,3.0,123.0,2013
5.0,30.2,18500.0,3.0,79.8,2021
7.0,13.5,18500.0,3.0,88.0,2020
2.0,8.4,18750.0,3.0,74.0,1994
16.0,9.0,18750.0,3.0,71.9,2019
15.0,18.0,18750.0,3.0,114.2,2015
13.0,15.0,19000.0,3.0,108.9,2007
8.0,11.0,19000.0,3.0,87.3,2022
3.0,41.6,19000.0,3.0,117.6,2013
8.0,12.0,18900.0,3.0,87.0,2021
20.0,10.0,19000.0,3.0,67.9,2002
3.0,15.0,19000.0,3.0,91.9,2020
3.0,18.0,19100.0,3.0,85.2,2021
21.0,16.0,19399.0,3.0,70.0,2019
2.0,20.0,19500.0,3.0,174.0,2007
4.0,13.0,19500.0,3.0,100.0,2009
2.0,20.0,19500.0,3.0,84.0,2014
15.0,13.0,19500.0,3.0,80.0,2022
4.0,19.080000000000002,19600.0,3.0,95.4,2011
2.0,2.0,19700.0,3.0,95.2,2015
10.0,20.7,19990.0,3.0,125.2,1994
25.0,43.0,19900.0,3.0,152.0,2025
3.0,35.0,19980.0,3.0,200.7,2023
9.0,54.0,20000.0,3.0,128.0,2002
3.0,39.0,20000.0,3.0,95.5,1998
13.0,30.7,20000.0,3.0,87.5,2024
18.0,40.0,20000.0,3.0,167.0,2008
20.0,10.0,20000.0,3.0,114.0,2015
5.0,17.0,20000.0,3.0,122.9,2016
1.0,9.0,20000.0,3.0,76.0,1956
2.0,16.8,20000.0,3.0,84.0,2022
2.0,16.7,20100.0,3.0,127.4,2004
2.0,10.8,20000.0,3.0,76.9,2014
25.0,12.0,20400.0,3.0,131.9,2020
14.0,16.0,20500.0,3.0,110.4,2022
5.0,37.0,20500.0,3.0,110.0,2024
5.0,16.0,20600.0,3.0,97.0,2014
19.0,45.1,20600.0,3.0,99.6,2018
9.0,25.0,20900.0,3.0,73.4,2017
1.0,9.0,21000.0,3.0,74.0,1994
7.0,30.0,21000.0,3.0,158.0,2002
3.0,9.0,21100.0,3.0,73.5,1960
12.0,17.6,21500.0,3.0,116.6,2008
11.0,25.0,21600.0,3.0,103.6,2015
3.0,29.0,21700.0,3.0,141.5,2007
1.0,24.6,21750.0,3.0,110.1,2022
6.0,15.1,21999.0,3.0,109.8,2003
2.0,8.2,22000.0,3.0,77.0,1961
5.0,20.0,21900.0,3.0,96.0,2022
11.0,16.0,22000.0,3.0,135.0,2010
